Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by.1,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,HOST,host_subject_id,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,strain
SRR29273647,WGS,298,609176430,PRJNA1119915,SAMN41664391,Pathogen.cl,260166267,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791285,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST15008,Illumina HiSeq 2000,missing,missing,EUST15008,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST15008,SRP511583,not applicable
SRR29273648,WGS,298,784064243,PRJNA1119915,SAMN41664175,Pathogen.cl,341270349,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791284,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10944,Illumina HiSeq 2000,missing,missing,EUST10944,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST10944,SRP511583,not applicable
SRR29273649,WGS,298,585303293,PRJNA1119915,SAMN41664390,Pathogen.cl,251123799,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791283,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14994,Illumina HiSeq 2000,missing,missing,EUST14994,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14994,SRP511583,not applicable
SRR29273650,WGS,298,594610432,PRJNA1119915,SAMN41664389,Pathogen.cl,253967563,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791282,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14987,Illumina HiSeq 2000,missing,missing,EUST14987,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14987,SRP511583,not applicable
SRR29273651,WGS,297,596646608,PRJNA1119915,SAMN41664388,Pathogen.cl,256025284,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791281,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14979,Illumina HiSeq 2000,missing,missing,EUST14979,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14979,SRP511583,not applicable
SRR29273652,WGS,298,543231687,PRJNA1119915,SAMN41664387,Pathogen.cl,231726699,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791280,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14960,Illumina HiSeq 2000,missing,missing,EUST14960,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14960,SRP511583,not applicable
SRR29273653,WGS,298,848502263,PRJNA1119915,SAMN41664386,Pathogen.cl,366194615,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791279,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14950,Illumina HiSeq 2000,missing,missing,EUST14950,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14950,SRP511583,not applicable
SRR29273654,WGS,298,613630189,PRJNA1119915,SAMN41664385,Pathogen.cl,262354059,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791278,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14949,Illumina HiSeq 2000,missing,missing,EUST14949,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14949,SRP511583,not applicable
SRR29273655,WGS,297,696790876,PRJNA1119915,SAMN41664384,Pathogen.cl,298761917,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791277,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14937,Illumina HiSeq 2000,missing,missing,EUST14937,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14937,SRP511583,not applicable
SRR29273656,WGS,278,696203269,PRJNA1119915,SAMN41664383,Pathogen.cl,297895815,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791276,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14924,Illumina HiSeq 2000,missing,missing,EUST14924,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14924,SRP511583,not applicable
SRR29273657,WGS,297,679531620,PRJNA1119915,SAMN41664382,Pathogen.cl,290065247,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791275,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14910,Illumina HiSeq 2000,missing,missing,EUST14910,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14910,SRP511583,not applicable
SRR29273658,WGS,297,653957895,PRJNA1119915,SAMN41664381,Pathogen.cl,280116482,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791274,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14905,Illumina HiSeq 2000,missing,missing,EUST14905,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14905,SRP511583,not applicable
SRR29273659,WGS,296,852765152,PRJNA1119915,SAMN41664174,Pathogen.cl,373536417,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791273,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10938,Illumina HiSeq 2000,missing,missing,EUST10938,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST10938,SRP511583,not applicable
SRR29273660,WGS,298,907697682,PRJNA1119915,SAMN41664380,Pathogen.cl,387155924,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791272,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14899,Illumina HiSeq 2000,missing,missing,EUST14899,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14899,SRP511583,not applicable
SRR29273661,WGS,298,747670071,PRJNA1119915,SAMN41664379,Pathogen.cl,318251944,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791271,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14881,Illumina HiSeq 2000,missing,missing,EUST14881,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14881,SRP511583,not applicable
SRR29273662,WGS,298,646338568,PRJNA1119915,SAMN41664378,Pathogen.cl,275774743,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791270,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14872,Illumina HiSeq 2000,missing,missing,EUST14872,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14872,SRP511583,not applicable
SRR29273663,WGS,299,580976300,PRJNA1119915,SAMN41664377,Pathogen.cl,248203587,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791269,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14862,Illumina HiSeq 2000,missing,missing,EUST14862,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14862,SRP511583,not applicable
SRR29273664,WGS,295,796961320,PRJNA1119915,SAMN41664376,Pathogen.cl,338222787,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791268,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14851,Illumina HiSeq 2000,missing,missing,EUST14851,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14851,SRP511583,not applicable
SRR29273665,WGS,297,725657521,PRJNA1119915,SAMN41664375,Pathogen.cl,310723340,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791267,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14849,Illumina HiSeq 2000,missing,missing,EUST14849,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14849,SRP511583,not applicable
SRR29273666,WGS,298,642021129,PRJNA1119915,SAMN41664374,Pathogen.cl,276158819,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791266,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14836,Illumina HiSeq 2000,missing,missing,EUST14836,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14836,SRP511583,not applicable
SRR29273667,WGS,297,630940124,PRJNA1119915,SAMN41664373,Pathogen.cl,271637230,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791265,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14822,Illumina HiSeq 2000,missing,missing,EUST14822,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14822,SRP511583,not applicable
SRR29273668,WGS,297,807441669,PRJNA1119915,SAMN41664372,Pathogen.cl,349347110,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791264,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14817,Illumina HiSeq 2000,missing,missing,EUST14817,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14817,SRP511583,not applicable
SRR29273669,WGS,298,723860462,PRJNA1119915,SAMN41664371,Pathogen.cl,312677924,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791263,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14801,Illumina HiSeq 2000,missing,missing,EUST14801,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14801,SRP511583,not applicable
SRR29273670,WGS,297,492342253,PRJNA1119915,SAMN41664173,Pathogen.cl,196553505,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791262,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10921,Illumina HiSeq 2000,missing,missing,EUST10921,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST10921,SRP511583,not applicable
SRR29273671,WGS,298,641286524,PRJNA1119915,SAMN41664370,Pathogen.cl,275701726,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-01,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791261,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14794,Illumina HiSeq 2000,missing,missing,EUST14794,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14794,SRP511583,not applicable
SRR29273672,WGS,298,553972559,PRJNA1119915,SAMN41664369,Pathogen.cl,239073621,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-05,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791260,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14785,Illumina HiSeq 2000,missing,missing,EUST14785,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST14785,SRP511583,not applicable
SRR29273673,WGS,298,820560643,PRJNA1119915,SAMN41664368,Pathogen.cl,351222597,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2019-03,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791259,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST14775,Illumina HiSeq 2000,missing,missing,EUST14775,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST14775,SRP511583,not applicable
SRR29273674,WGS,298,961044812,PRJNA1119915,SAMN41664164,Pathogen.cl,421426510,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-06,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791258,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10837,Illumina HiSeq 2000,missing,missing,EUST10837,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST10837,SRP511583,not applicable
SRR29273675,WGS,291,884518790,PRJNA1119915,SAMN41664280,Pathogen.cl,385504106,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-02,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791257,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST13899,Illumina HiSeq 2000,missing,missing,EUST13899,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST13899,SRP511583,not applicable
SRR29273676,WGS,282,394600329,PRJNA1119915,SAMN41664279,Pathogen.cl,158156355,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791256,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST12006,Illumina HiSeq 2000,missing,missing,EUST12006,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST12006,SRP511583,not applicable
SRR29273677,WGS,295,615055162,PRJNA1119915,SAMN41664278,Pathogen.cl,268700645,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791255,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11999,Illumina HiSeq 2000,missing,missing,EUST11999,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST11999,SRP511583,not applicable
SRR29273678,WGS,296,879661311,PRJNA1119915,SAMN41664277,Pathogen.cl,384142985,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791254,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11989,Illumina HiSeq 2000,missing,missing,EUST11989,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11989,SRP511583,not applicable
SRR29273679,WGS,298,812417269,PRJNA1119915,SAMN41664276,Pathogen.cl,352133294,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791253,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11978,Illumina HiSeq 2000,missing,missing,EUST11978,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST11978,SRP511583,not applicable
SRR29273680,WGS,298,824584465,PRJNA1119915,SAMN41664275,Pathogen.cl,355076117,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791252,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11966,Illumina HiSeq 2000,missing,missing,EUST11966,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST11966,SRP511583,not applicable
SRR29273681,WGS,295,856215714,PRJNA1119915,SAMN41664274,Pathogen.cl,364841388,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791251,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11953,Illumina HiSeq 2000,missing,missing,EUST11953,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11953,SRP511583,not applicable
SRR29273682,WGS,293,561307471,PRJNA1119915,SAMN41664273,Pathogen.cl,220613091,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-07,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791250,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11949,Illumina HiSeq 2000,missing,missing,EUST11949,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST11949,SRP511583,not applicable
SRR29273683,WGS,298,478686273,PRJNA1119915,SAMN41664272,Pathogen.cl,189683477,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-11,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791249,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11934,Illumina HiSeq 2000,missing,missing,EUST11934,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST11934,SRP511583,not applicable
SRR29273684,WGS,296,736489605,PRJNA1119915,SAMN41664271,Pathogen.cl,319707771,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791248,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11928,Illumina HiSeq 2000,missing,missing,EUST11928,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST11928,SRP511583,not applicable
SRR29273685,WGS,299,798924836,PRJNA1119915,SAMN41664163,Pathogen.cl,346988466,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-04,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791247,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST10829,Illumina HiSeq 2000,missing,missing,EUST10829,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST10829,SRP511583,not applicable
SRR29273686,WGS,295,850811699,PRJNA1119915,SAMN41664270,Pathogen.cl,363820571,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791246,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11911,Illumina HiSeq 2000,missing,missing,EUST11911,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST11911,SRP511583,not applicable
SRR29273687,WGS,296,839616795,PRJNA1119915,SAMN41664269,Pathogen.cl,360778931,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791245,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11903,Illumina HiSeq 2000,missing,missing,EUST11903,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11903,SRP511583,not applicable
SRR29273688,WGS,297,794693496,PRJNA1119915,SAMN41664268,Pathogen.cl,344113669,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791244,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11894,Illumina HiSeq 2000,missing,missing,EUST11894,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11894,SRP511583,not applicable
SRR29273689,WGS,297,686951713,PRJNA1119915,SAMN41664267,Pathogen.cl,296245848,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-10,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791243,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11883,Illumina HiSeq 2000,missing,missing,EUST11883,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:42:00Z,1,EUST11883,SRP511583,not applicable
SRR29273690,WGS,298,461654821,PRJNA1119915,SAMN41664266,Pathogen.cl,182999009,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-09,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791242,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11871,Illumina HiSeq 2000,missing,missing,EUST11871,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST11871,SRP511583,not applicable
SRR29273691,WGS,297,704561568,PRJNA1119915,SAMN41664265,Pathogen.cl,306323576,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,2017-08,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24791241,Romania,Europe,Romania,tuberculosis,Homo sapiens,EUST11868,Illumina HiSeq 2000,missing,missing,EUST11868,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,2024-06-04T00:00:00Z,2024-06-04T09:41:00Z,1,EUST11868,SRP511583,not applicable
