Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_disease,HOST,host_subject_id,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_id,ReleaseDate,create_date,version,Sample Name,SRA Study,strain,isolate_name_alias
SRR29093392,WGS,302,494266790,PRJNA1109295,SAMN41468186,Pathogen.cl,214729508,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617759,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_D3790131F3ED,Illumina HiSeq 2000,missing,missing,82B8A3_D3790131F3ED_C345_3_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_D3790131F3ED,SRP507535,not applicable,c345_3_2
SRR29093393,WGS,302,372704542,PRJNA1109295,SAMN41468185,Pathogen.cl,162632123,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617758,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_D2BDE38C7BB9,Illumina HiSeq 2000,missing,missing,82B8A3_D2BDE38C7BB9_C124_3_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_D2BDE38C7BB9,SRP507535,not applicable,
SRR29093394,WGS,302,452821820,PRJNA1109295,SAMN41468184,Pathogen.cl,197210702,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617757,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_D26D9BB95B3D,Illumina HiSeq 2000,missing,missing,82B8A3_D26D9BB95B3D_C104_2_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_D26D9BB95B3D,SRP507535,not applicable,c104_2_2
SRR29093395,WGS,302,597156680,PRJNA1109295,SAMN41468183,Pathogen.cl,254861889,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617756,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_D2409B33B92D,Illumina HiSeq 2000,missing,missing,82B8A3_D2409B33B92D_C227,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_D2409B33B92D,SRP507535,not applicable,c227
SRR29093396,WGS,302,373524170,PRJNA1109295,SAMN41467985,Pathogen.cl,161423370,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617755,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_89D3372E4C58,Illumina HiSeq 2000,missing,missing,82B8A3_89D3372E4C58_C309_5_5,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_89D3372E4C58,SRP507535,not applicable,c309_5_5
SRR29093397,WGS,302,411481644,PRJNA1109295,SAMN41468182,Pathogen.cl,179396039,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617754,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_D2307C32436D,Illumina HiSeq 2000,missing,missing,82B8A3_D2307C32436D_C165_4_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_D2307C32436D,SRP507535,not applicable,c165_4_2
SRR29093398,WGS,302,244134686,PRJNA1109295,SAMN41468181,Pathogen.cl,105200407,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617753,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_D2031B79E26E,Illumina HiSeq 2000,missing,missing,82B8A3_D2031B79E26E_C135_4_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_D2031B79E26E,SRP507535,not applicable,c135_4_1
SRR29093399,WGS,302,369393716,PRJNA1109295,SAMN41468180,Pathogen.cl,159541535,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617752,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_D1A1036C3813,Illumina HiSeq 2000,missing,missing,82B8A3_D1A1036C3813_C233_1_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_D1A1036C3813,SRP507535,not applicable,c233_1_1
SRR29093400,WGS,302,371366682,PRJNA1109295,SAMN41468179,Pathogen.cl,161743670,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2013,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617751,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_D190CCA526C7,Illumina HiSeq 2000,missing,missing,82B8A3_D190CCA526C7_C126,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_D190CCA526C7,SRP507535,not applicable,c126
SRR29093401,WGS,302,298661088,PRJNA1109295,SAMN41468178,Pathogen.cl,130044196,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617750,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_D117DD9E0BC6,Illumina HiSeq 2000,missing,missing,82B8A3_D117DD9E0BC6_C165_4_3,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_D117DD9E0BC6,SRP507535,not applicable,c165_4_3
SRR29093402,WGS,302,356183934,PRJNA1109295,SAMN41468177,Pathogen.cl,155264427,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617749,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_D0C3E3BC7FBA,Illumina HiSeq 2000,missing,missing,82B8A3_D0C3E3BC7FBA_C312,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_D0C3E3BC7FBA,SRP507535,not applicable,c312
SRR29093403,WGS,302,312112470,PRJNA1109295,SAMN41468176,Pathogen.cl,136118170,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617748,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_CFAF632C86FE,Illumina HiSeq 2000,missing,missing,82B8A3_CFAF632C86FE_C161_4_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CFAF632C86FE,SRP507535,not applicable,
SRR29093404,WGS,302,375658404,PRJNA1109295,SAMN41468175,Pathogen.cl,161986288,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617747,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CF33794CF9AF,Illumina HiSeq 2000,missing,missing,82B8A3_CF33794CF9AF_C375_5_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CF33794CF9AF,SRP507535,not applicable,c375_5_1
SRR29093405,WGS,302,448913638,PRJNA1109295,SAMN41468174,Pathogen.cl,195684151,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617746,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CE9A31AB90AF,Illumina HiSeq 2000,missing,missing,82B8A3_CE9A31AB90AF_C165_4_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CE9A31AB90AF,SRP507535,not applicable,c165_4_1
SRR29093406,WGS,302,315390680,PRJNA1109295,SAMN41468173,Pathogen.cl,134874399,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617745,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_CE00F5236915,Illumina HiSeq 2000,missing,missing,82B8A3_CE00F5236915_C060_4_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:02:00Z,1,82B8A3_CE00F5236915,SRP507535,not applicable,
SRR29093407,WGS,302,242618646,PRJNA1109295,SAMN41467984,Pathogen.cl,106950580,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617744,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_89CA2C93B490,Illumina HiSeq 2000,missing,missing,82B8A3_89CA2C93B490_C135_4_6,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_89CA2C93B490,SRP507535,not applicable,c135_4_6
SRR29093408,WGS,302,548142382,PRJNA1109295,SAMN41468172,Pathogen.cl,239147758,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617743,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CDCD06282DD4,Illumina HiSeq 2000,missing,missing,82B8A3_CDCD06282DD4_C378,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:02:00Z,1,82B8A3_CDCD06282DD4,SRP507535,not applicable,c378
SRR29093409,WGS,302,432323872,PRJNA1109295,SAMN41468171,Pathogen.cl,187314353,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2015,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617742,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CDBE8CC2552A,Illumina HiSeq 2000,missing,missing,82B8A3_CDBE8CC2552A_CONX54,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CDBE8CC2552A,SRP507535,not applicable,conx54
SRR29093410,WGS,302,345112312,PRJNA1109295,SAMN41468170,Pathogen.cl,150145173,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617741,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CD7D664F7AF3,Illumina HiSeq 2000,missing,missing,82B8A3_CD7D664F7AF3_C135_3_4,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CD7D664F7AF3,SRP507535,not applicable,c135_3_4
SRR29093411,WGS,302,381653104,PRJNA1109295,SAMN41468169,Pathogen.cl,162603965,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617740,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CD3905C5937C,Illumina HiSeq 2000,missing,missing,82B8A3_CD3905C5937C_C035_3_7,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CD3905C5937C,SRP507535,not applicable,c035_3_7
SRR29093412,WGS,302,452955304,PRJNA1109295,SAMN41468168,Pathogen.cl,196468344,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617739,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CCBB229545A3,Illumina HiSeq 2000,missing,missing,82B8A3_CCBB229545A3_C35_1_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CCBB229545A3,SRP507535,not applicable,c35_1_1
SRR29093413,WGS,302,430974536,PRJNA1109295,SAMN41468167,Pathogen.cl,184156884,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617738,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CC45D6DCBD9E,Illumina HiSeq 2000,missing,missing,82B8A3_CC45D6DCBD9E_C214,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CC45D6DCBD9E,SRP507535,not applicable,c214
SRR29093414,WGS,302,345572862,PRJNA1109295,SAMN41468166,Pathogen.cl,150659373,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617737,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CC416356F0A9,Illumina HiSeq 2000,missing,missing,82B8A3_CC416356F0A9_CON4,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CC416356F0A9,SRP507535,not applicable,con4
SRR29093415,WGS,302,318223440,PRJNA1109295,SAMN41468165,Pathogen.cl,139552041,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617736,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CC35D4E98DF0,Illumina HiSeq 2000,missing,missing,82B8A3_CC35D4E98DF0_C228_4_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CC35D4E98DF0,SRP507535,not applicable,c228_4_1
SRR29093416,WGS,302,338099570,PRJNA1109295,SAMN41468164,Pathogen.cl,147123372,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617735,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CC337D887EFA,Illumina HiSeq 2000,missing,missing,82B8A3_CC337D887EFA_C005_5_8,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CC337D887EFA,SRP507535,not applicable,c005_5_8
SRR29093417,WGS,302,377834012,PRJNA1109295,SAMN41468163,Pathogen.cl,164705158,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617734,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_CC101FABB745,Illumina HiSeq 2000,missing,missing,82B8A3_CC101FABB745_C124_4_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CC101FABB745,SRP507535,not applicable,
SRR29093418,WGS,535,515370716,PRJNA1109295,SAMN41467983,Pathogen.cl,327898350,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617733,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_88C029C4B0B3,Illumina HiSeq 2000,missing,missing,82B8A3_88C029C4B0B3_C175_5_4,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:02:00Z,1,82B8A3_88C029C4B0B3,SRP507535,not applicable,c175_5_4
SRR29093419,WGS,302,351504746,PRJNA1109295,SAMN41467965,Pathogen.cl,153704762,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617732,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_810BB0DCB63F,Illumina HiSeq 2000,missing,missing,82B8A3_810BB0DCB63F_C165_4_5,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_810BB0DCB63F,SRP507535,not applicable,
SRR29093420,WGS,302,524742214,PRJNA1109295,SAMN41468162,Pathogen.cl,229763297,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617731,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CB465F07527E,Illumina HiSeq 2000,missing,missing,82B8A3_CB465F07527E_C314_4_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:01:00Z,1,82B8A3_CB465F07527E,SRP507535,not applicable,c314_4_2
SRR29093421,WGS,302,310435162,PRJNA1109295,SAMN41468161,Pathogen.cl,135768457,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617730,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_CB3F7B592A12,Illumina HiSeq 2000,missing,missing,82B8A3_CB3F7B592A12_C425,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:06:00Z,1,82B8A3_CB3F7B592A12,SRP507535,not applicable,
SRR29093422,WGS,302,308981938,PRJNA1109295,SAMN41468160,Pathogen.cl,134443854,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617729,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_CB38637723BD,Illumina HiSeq 2000,missing,missing,82B8A3_CB38637723BD_C386_3_3,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:06:00Z,1,82B8A3_CB38637723BD,SRP507535,not applicable,c386_3_3
SRR29093423,WGS,302,477770946,PRJNA1109295,SAMN41468159,Pathogen.cl,206491390,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617728,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_CB1BCB864545,Illumina HiSeq 2000,missing,missing,82B8A3_CB1BCB864545_C061,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:06:00Z,1,82B8A3_CB1BCB864545,SRP507535,not applicable,
SRR29093424,WGS,302,421569350,PRJNA1109295,SAMN41468158,Pathogen.cl,182713934,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617727,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_C9D9254793BE,Illumina HiSeq 2000,missing,missing,82B8A3_C9D9254793BE_C445,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:06:00Z,1,82B8A3_C9D9254793BE,SRP507535,not applicable,
SRR29093425,WGS,302,331076258,PRJNA1109295,SAMN41468157,Pathogen.cl,144309111,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617726,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_C9C54DD0297A,Illumina HiSeq 2000,missing,missing,82B8A3_C9C54DD0297A_C396_3_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:06:00Z,1,82B8A3_C9C54DD0297A,SRP507535,not applicable,c396_3_1
SRR29093426,WGS,302,527854928,PRJNA1109295,SAMN41468156,Pathogen.cl,231804330,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617725,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_C9A52297B3C1,Illumina HiSeq 2000,missing,missing,82B8A3_C9A52297B3C1_C319_4_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:06:00Z,1,82B8A3_C9A52297B3C1,SRP507535,not applicable,c319_4_2
SRR29093427,WGS,302,465250328,PRJNA1109295,SAMN41468155,Pathogen.cl,201914379,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617724,South Africa,Africa,South Africa,tuberculosis,Homo sapiens,82B8A3_C8BA52569CD8,Illumina HiSeq 2000,missing,missing,82B8A3_C8BA52569CD8_C265_6_1,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:06:00Z,1,82B8A3_C8BA52569CD8,SRP507535,not applicable,c265_6_1
SRR29093428,WGS,302,158595904,PRJNA1109295,SAMN41468154,Pathogen.cl,70354238,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617723,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_C87A0C31953B,Illumina HiSeq 2000,missing,missing,82B8A3_C87A0C31953B_C282_3_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:06:00Z,1,82B8A3_C87A0C31953B,SRP507535,not applicable,
SRR29093429,WGS,302,173109420,PRJNA1109295,SAMN41468153,Pathogen.cl,76839764,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617722,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_C6602FA3DAD6,Illumina HiSeq 2000,missing,missing,82B8A3_C6602FA3DAD6_C282_6_3,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:06:00Z,1,82B8A3_C6602FA3DAD6,SRP507535,not applicable,
SRR29093430,WGS,302,183219474,PRJNA1109295,SAMN41467982,Pathogen.cl,81180736,"FIND, THE FOUNDATION FOR INNOVATIVE NEW DIAGNOSTICS",missing,missing,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX24617721,uncalculated,uncalculated,missing,tuberculosis,Homo sapiens,82B8A3_889349E4ACD2,Illumina HiSeq 2000,missing,missing,82B8A3_889349E4ACD2_C308_4_2,PAIRED,RANDOM,GENOMIC,Mycobacterium tuberculosis,ILLUMINA,IS-1025,2024-05-21T00:00:00Z,2024-05-21T06:06:00Z,1,82B8A3_889349E4ACD2,SRP507535,not applicable,
