BioSample,Sample,Run,ISOLATION_LOCATION,DB_OF_ORIGIN,TESTING_LOCATION,STUDY_NAME,STUDY_PMID,MEDIA,INH,RIF,RFB,EMB,STM,ETH,CIP,CYS,CAP,KAN,OFX,PAS,PZA,AMI,MXF,PRO,CFZ,LEV,CLAR,GATI,AMOXCLAV,LZD,Platform,TaxID,ScientificName,LoadDate,ReleaseDate,Combined_Runs,Num_Runs,TDR_Sample
SAMN06094143,,M0004607-9,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0004607-9,1,nan
SAMN06094144,,M0006465-0,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0006465-0,1,nan
SAMN06094145,,M0009182-8,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0009182-8,1,nan
SAMN06094146,,M0013032-9,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0013032-9,1,nan
SAMN06094147,,M0014892-5,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0014892-5,1,nan
SAMN06094148,,M0021595-5,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0021595-5,1,nan
SAMN06094149,,M0000382-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0000382-3,1,nan
SAMN06094150,,M0000827-7,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0000827-7,1,nan
SAMN06094151,,M0001157-8,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0001157-8,1,nan
SAMN06094152,,M0001638-7,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0001638-7,1,nan
SAMN06094153,,M0001645-2,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0001645-2,1,nan
SAMN06094154,,M0002521-4,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0002521-4,1,nan
SAMN06094155,,M0002998-4,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,<=10,<=2,<=5,<=4,<=5,,,<=100,,,,,,,,,,,,,,,M0002998-4,1,nan
SAMN06094156,,M0003470-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0003470-3,1,nan
SAMN06094157,,M0004794-5,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0004794-5,1,nan
SAMN06094158,,M0005620-1,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0005620-1,1,nan
SAMN06094159,,M0012810-9,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0012810-9,1,nan
SAMN06094160,,M0006043-5,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0006043-5,1,nan
SAMN06094161,,M0007352-9,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0007352-9,1,nan
SAMN06094162,,M0010456-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0010456-3,1,nan
SAMN06094163,,M0006024-5,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0006024-5,1,nan
SAMN06094164,,M0008211-6,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0008211-6,1,nan
SAMN06094165,,M0009138-0,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0009138-0,1,nan
SAMN06094166,,M0006789-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0006789-3,1,nan
SAMN06094167,,M0011993-4,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0011993-4,1,nan
SAMN06094168,,M0014239-9,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0014239-9,1,nan
SAMN06094169,,M0014577-2,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0014577-2,1,nan
SAMN06094170,,M0018356-7,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0018356-7,1,nan
SAMN06094171,,M0009212-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0009212-3,1,nan
SAMN06094172,,M0012491-8,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,<=10,<=2,<=5,<=4,<=5,,,<=100,,,,,,,,,,,,,,,M0012491-8,1,nan
SAMN06094173,,M0011538-7,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0011538-7,1,nan
SAMN06094174,,M0010636-0,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0010636-0,1,nan
SAMN06094175,,M0013935-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0013935-3,1,nan
SAMN06094176,,M0015931-0,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0015931-0,1,nan
SAMN06094177,,M0017269-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0017269-3,1,nan
SAMN06094178,,M0014126-8,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0014126-8,1,nan
SAMN06094179,,M0016355-1,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0016355-1,1,nan
SAMN06094180,,M0014793-5,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0014793-5,1,nan
SAMN06094181,,M0016918-6,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0016918-6,1,nan
SAMN06094182,,M0021852-0,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0021852-0,1,nan
SAMN06094183,,M0017610-8,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0017610-8,1,nan
SAMN06094184,,M0020843-0,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0020843-0,1,nan
SAMN06094185,,M0019957-1,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0019957-1,1,nan
SAMN06094186,,M0019715-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0019715-3,1,nan
SAMN06094187,,M0022059-1,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0022059-1,1,nan
SAMN06094188,,M0022618-4,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0022618-4,1,nan
SAMN06094189,,M0022188-8,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0022188-8,1,nan
SAMN06094190,,M0023579-7,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0023579-7,1,nan
SAMN06094191,,M0025473-1,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0025473-1,1,nan
SAMN06094192,,M0000558-8,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,<=10,<=2,<=5,<=4,<=5,,,<=100,,,,,,,,,,,,,,,M0000558-8,1,nan
SAMN06094193,,M0001238-6,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0001238-6,1,nan
SAMN06094194,,M0002403-5,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0002403-5,1,nan
SAMN06094195,,M0001774-0,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0001774-0,1,nan
SAMN06094196,,M0003618-7,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0003618-7,1,nan
SAMN06094197,,M0004757-2,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0004757-2,1,nan
SAMN06094198,,M0022871-9,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0022871-9,1,nan
SAMN06094199,,M0005676-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0005676-3,1,nan
SAMN06094200,,M0021400-8,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0021400-8,1,nan
SAMN06094201,,M0012119-5,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0012119-5,1,nan
SAMN06094202,,M0009653-8,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0009653-8,1,nan
SAMN06094203,,M0012253-2,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0012253-2,1,nan
SAMN06094204,,M0014540-0,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0014540-0,1,nan
SAMN06094205,,M0015115-0,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0015115-0,1,nan
SAMN06094206,,M0014480-9,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0014480-9,1,nan
SAMN06094207,,M0017287-5,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0017287-5,1,nan
SAMN06094208,,M0014870-1,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0014870-1,1,nan
SAMN06094209,,M0018060-5,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0018060-5,1,nan
SAMN06094210,,M0018999-4,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0018999-4,1,nan
SAMN06094211,,M0021260-6,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0021260-6,1,nan
SAMN06094212,,M0024514-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0024514-3,1,nan
SAMN06094213,,M0022470-0,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0022470-0,1,nan
SAMN06094214,,M0023347-9,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0023347-9,1,nan
SAMN06094215,,M0024027-6,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0024027-6,1,nan
SAMN06094216,,M0003138-6,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0003138-6,1,nan
SAMN06094217,,M0005949-4,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0005949-4,1,nan
SAMN06094218,,M0020454-6,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0020454-6,1,nan
SAMN06094219,,M0021686-2,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0021686-2,1,nan
SAMN06094220,,M0000956-4,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0000956-4,1,nan
SAMN06094221,,M0014906-3,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0014906-3,1,nan
SAMN06094222,,M0017320-4,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0017320-4,1,nan
SAMN06094223,,M0003753-2,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0003753-2,1,nan
SAMN06094224,,M0017734-6,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0017734-6,1,nan
SAMN06094225,,M0010478-7,Peru,farhat_internal,SES,,,"LJ (INH, RIF, STR, EMB), 7H11 (CIP, KAN, CAP, ETA, PAS, CYS)",<=0.2,<=1,,<=5,<=2,,,,,,,,<=100,,,,,,,,,,,,,,,M0010478-7,1,nan
SAMN22416402,SRS10661667,SRR16509481,Peru,farhat_internal,MSLI,,,7H10,<=0.2,<=1,,<=5,<=2,>14,<=1,15-30,8-10,3-4,0.25-0.5,>8,>100,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2021-10-21 04:47:01,2021-10-21 04:55:39,SRR16509481,1,nan
SAMEA5282520,ERS3089788,ERR3132270,Bangladesh,TDR_TB,,TDR_TB,22236841.0,LJ,>3.2,>120,,,>16,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:59:47,2019-05-31 11:07:45,ERR3132270,1,TDR_7
SAMEA5282326,ERS3089594,ERR3132076,South Korea,TDR_TB,,TDR_TB,22236841.0,LJ,,>120,,,<1,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:31:32,2019-05-31 11:07:43,ERR3132076,1,TDR_102
SAMEA5282328,ERS3089596,ERR3132078,South Korea,TDR_TB,,TDR_TB,22236841.0,LJ,>3.2,<10,,,<1,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:31:45,2019-05-31 11:07:43,ERR3132078,1,TDR_104
SAMEA5282330,ERS3089598,ERR3132080,South Korea,TDR_TB,,TDR_TB,22236841.0,LJ,,>120,,,<1,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:32:08,2019-05-31 11:07:43,ERR3132080,1,TDR_106
SAMEA5282332,ERS3089600,ERR3132082,South Korea,TDR_TB,,TDR_TB,22236841.0,LJ,,<10,,<1,,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:32:23,2019-05-31 11:07:43,ERR3132082,1,TDR_108
SAMEA5282333,ERS3089601,ERR3132083,South Korea,TDR_TB,,TDR_TB,22236841.0,LJ,,<10,,,>16,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:32:50,2019-05-31 11:07:43,ERR3132083,1,TDR_109
SAMEA5282335,ERS3089603,ERR3132085,South Korea,TDR_TB,,TDR_TB,22236841.0,LJ,>3.2,<10,,,>16,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:32:50,2019-05-31 11:07:43,ERR3132085,1,TDR_110
SAMEA5282336,ERS3089604,ERR3132086,Rwanda,TDR_TB,,TDR_TB,22236841.0,LJ,,>120,,,,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:33:12,2019-05-31 11:07:43,ERR3132086,1,TDR_111
SAMEA5282337,ERS3089605,ERR3132087,South Korea,TDR_TB,,TDR_TB,22236841.0,LJ,,>120,,<1,>16,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:33:32,2019-05-31 11:07:43,ERR3132087,1,TDR_112
SAMEA5282338,ERS3089606,ERR3132088,South Korea,TDR_TB,,TDR_TB,22236841.0,LJ,>3.2,,,,>16,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:33:46,2019-05-31 11:07:43,ERR3132088,1,TDR_113
SAMEA5282339,ERS3089607,ERR3132089,Rwanda,TDR_TB,,TDR_TB,22236841.0,LJ,>3.2,>120,,,,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:33:46,2019-05-31 11:07:43,ERR3132089,1,TDR_114
SAMEA5282340,ERS3089608,ERR3132090,Rwanda,TDR_TB,,TDR_TB,22236841.0,LJ,,>120,,>8,,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:33:57,2019-05-31 11:07:43,ERR3132090,1,TDR_115
SAMEA5282341,ERS3089609,ERR3132091,South Korea,TDR_TB,,TDR_TB,22236841.0,LJ,>3.2,,,>8,,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:34:06,2019-05-31 11:07:43,ERR3132091,1,TDR_116
SAMEA5282344,ERS3089612,ERR3132094,South Korea,TDR_TB,,TDR_TB,22236841.0,LJ,,>120,,<1,,,,,,,,,,,,,,,,,,,ILLUMINA,1773.0,Mycobacterium tuberculosis,2019-05-31 13:34:32,2019-05-31 11:07:43,ERR3132094,1,TDR_119
