name,drug_code,range,plate,Medium
SAMEA104362076,RIF,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362077,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362077,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362077,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362077,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362077,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362077,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA104362077,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA104362077,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362077,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362077,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362077,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362077,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362078,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362078,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA104362078,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362078,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362078,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362078,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362078,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362078,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362078,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362078,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362078,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362078,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362078,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362079,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362079,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362079,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362079,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362079,EMB,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362079,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362079,INH,"[0,0.025]",UKMYC5,UKMYC5
SAMEA104362079,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362079,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362079,LZD,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362079,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362079,MXF,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362079,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362081,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362081,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362081,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362081,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362081,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362081,KAN,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA104362081,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362081,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362081,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362081,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362081,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362082,AMK,"(8,)",UKMYC5,UKMYC5
SAMEA104362082,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA104362082,CFZ,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362082,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362082,EMB,"(8,)",UKMYC5,UKMYC5
SAMEA104362082,ETO,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA104362082,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA104362082,KAN,"(16,)",UKMYC5,UKMYC5
SAMEA104362082,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362082,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362082,MB,"(2,)",UKMYC5,UKMYC5
SAMEA104362082,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362082,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA104362083,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362083,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA104362083,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362083,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362083,EMB,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362083,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362083,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362083,KAN,"[0,1]",UKMYC5,UKMYC5
SAMEA104362083,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362083,LZD,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362083,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362083,MXF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362083,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362084,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362084,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362084,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362084,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362084,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362084,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362084,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362084,KAN,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA104362084,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362084,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362084,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362084,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362084,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362085,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362085,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA104362085,CFZ,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362085,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362085,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362085,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA104362085,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362085,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362085,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362085,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362086,AMK,"(8,)",UKMYC5,UKMYC5
SAMEA104362086,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362086,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362086,EMB,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA104362086,ETO,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA104362086,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA104362086,KAN,"(16,)",UKMYC5,UKMYC5
SAMEA104362086,LFX,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362086,LZD,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362086,MB,"(2,)",UKMYC5,UKMYC5
SAMEA104362086,MXF,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362086,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA104362087,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362087,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362087,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362087,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362087,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362087,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA104362087,INH,"[0.2,0.2]",UKMYC5,UKMYC5
SAMEA104362087,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362087,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362087,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362087,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362087,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362087,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362088,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362088,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362088,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362088,DLM,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA104362088,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362088,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362088,INH,"[0,0.025]",UKMYC5,UKMYC5
SAMEA104362088,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362088,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362088,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362088,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362088,MXF,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362088,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362089,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362089,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362089,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362089,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362089,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362089,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362089,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362089,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362089,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362089,MXF,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362089,RIF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362091,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362091,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362091,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362091,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362091,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362091,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362091,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362091,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362091,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362091,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362091,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362091,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362092,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362092,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362092,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362092,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362092,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362092,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362092,KAN,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA104362092,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362092,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362092,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362092,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362092,RIF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362093,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362093,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362093,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362093,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362093,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362093,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362093,INH,"[0,0.025]",UKMYC5,UKMYC5
SAMEA104362093,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362093,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362093,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362093,MXF,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362093,RIF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362094,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362094,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA104362094,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362094,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362094,EMB,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362094,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA104362094,INH,"(1.6,)",UKMYC5,UKMYC5
SAMEA104362094,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362094,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362094,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362094,MXF,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362094,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA104362095,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362095,BDQ,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362095,CFZ,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362095,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362095,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362095,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362095,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362095,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362095,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362095,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362095,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362095,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362095,RIF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362096,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362096,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362096,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362096,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362096,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362096,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362096,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362096,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362096,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362096,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362096,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362096,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362097,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362097,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362097,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362097,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362097,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362097,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362097,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362097,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362097,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362097,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362097,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362097,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362097,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362099,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362099,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362099,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362099,EMB,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362099,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362099,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362099,KAN,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA104362099,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362099,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362099,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362099,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362100,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362100,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362100,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362100,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362100,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362100,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362100,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362100,KAN,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA104362100,LFX,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA104362100,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362100,MXF,"(4,)",UKMYC5,UKMYC5
SAMEA104362102,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362102,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362102,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362102,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362102,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362102,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362102,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362102,RIF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362103,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362103,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362103,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362103,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362103,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362103,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362103,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362103,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362103,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362103,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362103,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362103,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362103,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362105,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA104362105,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362105,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362105,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362105,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362105,INH,"[0,0.025]",UKMYC5,UKMYC5
SAMEA104362105,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362105,LFX,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362105,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362105,MXF,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362106,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362106,BDQ,"[0.03,0.03]",UKMYC5,UKMYC5
SAMEA104362106,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362106,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362106,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362106,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362106,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362106,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362106,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362106,MXF,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362106,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362107,AMK,"(8,)",UKMYC5,UKMYC5
SAMEA104362107,BDQ,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362107,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362107,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362107,EMB,"[8.0,8.0]",UKMYC5,UKMYC5
SAMEA104362107,ETO,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA104362107,INH,"[1.6,1.6]",UKMYC5,UKMYC5
SAMEA104362107,KAN,"(16,)",UKMYC5,UKMYC5
SAMEA104362107,LFX,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362107,LZD,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362107,MB,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362107,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362107,RIF,"(4,)",UKMYC5,UKMYC5
SAMEA104362108,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362108,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362108,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362108,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362108,EMB,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362108,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362108,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362108,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362108,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362108,MXF,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362108,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362109,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362109,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362109,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362109,DLM,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362109,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362109,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362109,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362109,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362109,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362109,RIF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362110,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362110,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362110,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362110,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362110,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362110,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362110,INH,"[0.05,0.05]",UKMYC5,UKMYC5
SAMEA104362110,KAN,"[4.0,4.0]",UKMYC5,UKMYC5
SAMEA104362110,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362110,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362111,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362111,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362111,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362111,ETO,"(8,)",UKMYC5,UKMYC5
SAMEA104362111,INH,"[0.4,0.4]",UKMYC5,UKMYC5
SAMEA104362111,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362111,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362111,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362111,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362111,MXF,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362111,RIF,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362112,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362112,BDQ,"[0.12,0.12]",UKMYC5,UKMYC5
SAMEA104362112,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362112,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362112,ETO,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362112,INH,"[0.1,0.1]",UKMYC5,UKMYC5
SAMEA104362112,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362112,MXF,"[0.25,0.25]",UKMYC5,UKMYC5
SAMEA104362112,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362113,AMK,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362113,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362113,CFZ,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362113,DLM,"[0,0.015]",UKMYC5,UKMYC5
SAMEA104362113,EMB,"[1.0,1.0]",UKMYC5,UKMYC5
SAMEA104362113,ETO,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362113,INH,"[0.2,0.2]",UKMYC5,UKMYC5
SAMEA104362113,KAN,"[2.0,2.0]",UKMYC5,UKMYC5
SAMEA104362113,LFX,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362113,LZD,"[0.5,0.5]",UKMYC5,UKMYC5
SAMEA104362113,MB,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362113,RIF,"[0,0.06]",UKMYC5,UKMYC5
SAMEA104362116,AMK,"[0,0.25]",UKMYC5,UKMYC5
SAMEA104362116,BDQ,"[0.06,0.06]",UKMYC5,UKMYC5
SAMEA104362116,CFZ,"[0,0.06]",UKMYC5,UKMYC5
