ID,ROLLINGDB_ID,ISOLATION_LOCATION,DB_OF_ORIGIN,TESTING_LOCATION,MEDIA,RIF,INH,RFB,BDQ,EMB,STR,KAN,AMI,CAP,OFX,LEV,MXF,ETH,PAS,CYS,LIN,CFZ,AMI_PHENOTYPE_QUALITY,CYS_PHENOTYPE_QUALITY,EMB_PHENOTYPE_QUALITY,ETH_PHENOTYPE_QUALITY,INH_PHENOTYPE_QUALITY,KAN_PHENOTYPE_QUALITY,MXF_PHENOTYPE_QUALITY,OFX_PHENOTYPE_QUALITY,PAS_PHENOTYPE_QUALITY,RFB_PHENOTYPE_QUALITY,RIF_PHENOTYPE_QUALITY,STR_PHENOTYPE_QUALITY
TRL0114680,TRL0114680,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.031,20.0,,10.0,16.0,8.0,8.0,2.0,1.0,,,,0.25,0.015,,,,,,,,,,,,
TRL0114774,TRL0114774,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,10.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0114786,TRL0114786,South Africa,NICD,Not specified,BMD,0.48,0.012,,0.125,1.25,,1.25,1.0,1.0,0.5,0.125,0.06,,,,0.125,0.12,,,,,,,,,,,,
TRL0114792,TRL0114792,South Africa,NICD,Not specified,BMD,16.0,0.2,,0.008,20.0,,10.0,16.0,4.0,2.0,0.5,0.5,,,,0.062,0.015,,,,,,,,,,,,
TRL0114820,TRL0114820,South Africa,NICD,Not specified,BMD,16.0,1.6,,0.031,10.0,,0.625,0.5,0.5,1.0,0.5,0.25,,,,0.062,0.015,,,,,,,,,,,,
TRL0114821,TRL0114821,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,2.5,1.0,1.0,2.0,0.5,0.5,,,,0.25,0.06,,,,,,,,,,,,
TRL0114825,TRL0114825,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,2.5,1.0,1.0,8.0,2.0,1.0,,,,0.25,0.12,,,,,,,,,,,,
TRL0114829,TRL0114829,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,10.0,,10.0,16.0,4.0,2.0,0.5,2.0,,,,0.125,0.12,,,,,,,,,,,,
TRL0114831,TRL0114831,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,0.625,0.25,1.0,0.5,0.25,0.25,,,,0.125,0.015,,,,,,,,,,,,
TRL0114833,TRL0114833,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,10.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0114836,TRL0114836,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.25,10.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.5,1.0,,,,,,,,,,,,
TRL0114845,TRL0114845,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,1.25,1.0,1.0,8.0,2.0,2.0,,,,0.25,0.06,,,,,,,,,,,,
TRL0114849,TRL0114849,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,2.5,,1.25,0.5,1.0,1.0,0.25,1.0,,,,0.125,0.015,,,,,,,,,,,,
TRL0114962,TRL0114962,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,10.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0114976,TRL0114976,South Africa,NICD,Not specified,BMD,16.0,6.4,,0.125,20.0,,1.25,1.0,1.0,8.0,2.0,2.0,,,,0.25,1.0,,,,,,,,,,,,
TRL0115004,TRL0115004,South Africa,NICD,Not specified,BMD,16.0,0.048,,0.125,1.25,,10.0,16.0,8.0,2.0,0.25,0.5,,,,0.5,0.24,,,,,,,,,,,,
TRL0115006,TRL0115006,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,2.5,2.0,2.0,8.0,2.0,2.0,,,,0.25,0.5,,,,,,,,,,,,
TRL0115007,TRL0115007,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,10.0,,10.0,2.0,1.0,8.0,2.0,1.0,,,,0.25,0.015,,,,,,,,,,,,
TRL0115018,TRL0115018,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,2.5,1.0,1.0,8.0,2.0,2.0,,,,0.125,0.06,,,,,,,,,,,,
TRL0115026,TRL0115026,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,2.5,2.0,2.0,8.0,2.0,2.0,,,,0.125,0.12,,,,,,,,,,,,
TRL0115027,TRL0115027,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,5.0,2.0,1.0,1.0,0.5,0.25,,,,0.5,0.12,,,,,,,,,,,,
TRL0115030,TRL0115030,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.031,10.0,,2.5,2.0,1.0,8.0,2.0,2.0,,,,0.25,0.12,,,,,,,,,,,,
TRL0115039,TRL0115039,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,2.5,1.0,1.0,8.0,2.0,0.5,,,,0.25,0.06,,,,,,,,,,,,
TRL0115051,TRL0115051,South Africa,NICD,Not specified,BMD,16.0,6.4,,0.25,5.0,,1.25,1.0,1.0,8.0,2.0,2.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0115095,TRL0115095,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,5.0,2.0,1.0,8.0,2.0,1.0,,,,0.25,0.015,,,,,,,,,,,,
TRL0115096,TRL0115096,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,10.0,2.0,1.0,8.0,2.0,1.0,,,,0.125,0.015,,,,,,,,,,,,
TRL0115115,TRL0115115,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,10.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,0.5,,,,,,,,,,,,
TRL0115152,TRL0115152,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.25,10.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,2.0,,,,,,,,,,,,
TRL0115159,TRL0115159,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.125,0.5,,,,,,,,,,,,
TRL0115164,TRL0115164,South Africa,NICD,Not specified,BMD,16.0,3.2,,0.125,1.25,,0.625,1.0,1.0,0.5,0.5,0.25,,,,0.25,1.0,,,,,,,,,,,,
TRL0115183,TRL0115183,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,1.25,1.0,1.0,2.0,0.03,0.125,,,,0.25,0.12,,,,,,,,,,,,
TRL0115197,TRL0115197,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.25,10.0,,10.0,16.0,8.0,0.5,0.125,0.125,,,,0.25,0.24,,,,,,,,,,,,
TRL0115207,TRL0115207,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.25,20.0,,10.0,2.0,2.0,8.0,2.0,2.0,,,,0.5,0.24,,,,,,,,,,,,
TRL0115283,TRL0115283,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.25,5.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0115322,TRL0115322,South Africa,NICD,Not specified,BMD,16.0,3.2,,0.062,10.0,,1.25,1.0,1.0,8.0,2.0,1.0,,,,0.5,0.12,,,,,,,,,,,,
TRL0115368,TRL0115368,South Africa,NICD,Not specified,BMD,0.12,6.4,,0.008,2.5,,0.625,1.0,1.0,1.0,0.25,0.125,,,,0.25,0.12,,,,,,,,,,,,
TRL0115383,TRL0115383,South Africa,NICD,Not specified,BMD,16.0,0.2,,0.062,1.25,,0.625,1.0,1.0,8.0,2.0,2.0,,,,0.5,0.12,,,,,,,,,,,,
TRL0115398,TRL0115398,South Africa,NICD,Not specified,BMD,16.0,0.048,,0.125,20.0,,10.0,16.0,8.0,4.0,2.0,1.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0115399,TRL0115399,South Africa,NICD,Not specified,BMD,16.0,1.6,,0.062,20.0,,2.5,2.0,2.0,8.0,2.0,2.0,,,,1.0,0.5,,,,,,,,,,,,
TRL0115400,TRL0115400,South Africa,NICD,Not specified,BMD,16.0,6.4,,0.062,20.0,,10.0,16.0,8.0,8.0,2.0,1.0,,,,0.5,0.12,,,,,,,,,,,,
TRL0115404,TRL0115404,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,10.0,,10.0,16.0,8.0,1.0,0.125,0.125,,,,0.25,0.12,,,,,,,,,,,,
TRL0115412,TRL0115412,South Africa,NICD,Not specified,BMD,1.0,0.096,,0.062,1.25,,1.25,1.0,1.0,1.0,0.25,0.125,,,,0.25,0.12,,,,,,,,,,,,
TRL0115418,TRL0115418,South Africa,NICD,Not specified,BMD,16.0,6.4,,0.062,10.0,,10.0,16.0,8.0,4.0,1.0,0.5,,,,0.25,0.5,,,,,,,,,,,,
TRL0115420,TRL0115420,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0115445,TRL0115445,South Africa,NICD,Not specified,BMD,16.0,0.012,,0.062,1.25,,1.25,1.0,1.0,0.5,0.25,0.125,,,,0.25,0.12,,,,,,,,,,,,
TRL0115469,TRL0115469,South Africa,NICD,Not specified,BMD,16.0,6.4,,0.062,5.0,,0.625,0.5,0.5,0.5,0.125,0.06,,,,0.125,0.015,,,,,,,,,,,,
TRL0115487,TRL0115487,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,10.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.125,0.24,,,,,,,,,,,,
TRL0115510,TRL0115510,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,10.0,16.0,8.0,8.0,2.0,1.0,,,,0.5,0.12,,,,,,,,,,,,
TRL0115518,TRL0115518,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.25,10.0,,10.0,16.0,8.0,8.0,2.0,1.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0115581,TRL0115581,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0115584,TRL0115584,South Africa,NICD,Not specified,BMD,8.0,12.8,,0.125,20.0,,1.25,0.5,1.0,8.0,2.0,0.5,,,,0.25,0.12,,,,,,,,,,,,
TRL0115591,TRL0115591,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,10.0,,1.25,1.0,1.0,8.0,2.0,1.0,,,,0.062,0.24,,,,,,,,,,,,
TRL0115600,TRL0115600,South Africa,NICD,Not specified,BMD,0.48,0.048,,0.062,2.5,,2.5,1.0,1.0,0.5,0.25,0.125,,,,0.125,0.06,,,,,,,,,,,,
TRL0115619,TRL0115619,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,0.625,1.0,2.0,2.0,0.25,0.125,,,,0.5,0.5,,,,,,,,,,,,
TRL0115627,TRL0115627,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,10.0,,10.0,16.0,4.0,8.0,2.0,2.0,,,,0.25,0.12,,,,,,,,,,,,
TRL0115633,TRL0115633,South Africa,NICD,Not specified,BMD,16.0,3.2,,0.008,10.0,,1.25,0.5,0.5,0.5,0.125,0.06,,,,0.125,0.015,,,,,,,,,,,,
TRL0115652,TRL0115652,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.25,10.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0115659,TRL0115659,South Africa,NICD,Not specified,BMD,0.48,0.048,,0.125,0.625,,0.156,2.0,1.0,1.0,0.25,0.125,,,,0.125,0.24,,,,,,,,,,,,
TRL0115669,TRL0115669,South Africa,NICD,Not specified,BMD,16.0,0.2,,0.031,20.0,,1.25,2.0,2.0,2.0,0.5,0.5,,,,0.25,0.12,,,,,,,,,,,,
TRL0115684,TRL0115684,South Africa,NICD,Not specified,BMD,8.0,12.8,,0.125,20.0,,1.25,1.0,1.0,8.0,2.0,0.5,,,,0.25,0.12,,,,,,,,,,,,
TRL0115691,TRL0115691,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.031,10.0,,10.0,16.0,4.0,4.0,1.0,0.5,,,,0.25,0.06,,,,,,,,,,,,
TRL0115694,TRL0115694,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,10.0,16.0,8.0,4.0,1.0,0.25,,,,0.25,1.0,,,,,,,,,,,,
TRL0115707,TRL0115707,South Africa,NICD,Not specified,BMD,16.0,6.4,,0.062,5.0,,0.625,1.0,1.0,8.0,2.0,2.0,,,,0.125,0.12,,,,,,,,,,,,
TRL0115767,TRL0115767,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,0.312,0.5,0.5,1.0,0.25,0.125,,,,0.25,0.015,,,,,,,,,,,,
TRL0115821,TRL0115821,South Africa,NICD,Not specified,BMD,16.0,3.2,,0.062,10.0,,10.0,16.0,4.0,0.5,0.125,0.125,,,,0.25,0.12,,,,,,,,,,,,
TRL0115824,TRL0115824,South Africa,NICD,Not specified,BMD,16.0,1.6,,0.25,20.0,,1.25,1.0,1.0,2.0,0.5,0.25,,,,0.25,0.5,,,,,,,,,,,,
TRL0115834,TRL0115834,South Africa,NICD,Not specified,BMD,16.0,0.096,,0.031,0.625,,1.25,1.0,1.0,8.0,2.0,2.0,,,,0.125,0.12,,,,,,,,,,,,
TRL0115846,TRL0115846,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,10.0,16.0,8.0,4.0,1.0,1.0,,,,0.25,0.12,,,,,,,,,,,,
TRL0115868,TRL0115868,South Africa,NICD,Not specified,BMD,2.0,3.2,,0.008,5.0,,0.625,0.25,1.0,8.0,2.0,1.0,,,,0.062,0.015,,,,,,,,,,,,
TRL0115878,TRL0115878,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,10.0,1.0,1.0,8.0,2.0,1.0,,,,0.25,0.12,,,,,,,,,,,,
TRL0115885,TRL0115885,South Africa,NICD,Not specified,BMD,16.0,0.2,,0.031,2.5,,5.0,2.0,4.0,0.5,0.125,0.06,,,,0.125,0.06,,,,,,,,,,,,
TRL0115892,TRL0115892,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,10.0,16.0,4.0,8.0,2.0,2.0,,,,0.25,0.5,,,,,,,,,,,,
TRL0115921,TRL0115921,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,10.0,16.0,4.0,8.0,2.0,1.0,,,,0.125,0.06,,,,,,,,,,,,
TRL0115937,TRL0115937,South Africa,NICD,Not specified,BMD,16.0,0.048,,0.031,2.5,,0.625,1.0,1.0,0.5,0.25,0.06,,,,0.062,0.12,,,,,,,,,,,,
TRL0116054,TRL0116054,South Africa,NICD,Not specified,BMD,16.0,0.8,,0.062,20.0,,1.25,1.0,1.0,0.5,0.25,0.06,,,,0.25,0.06,,,,,,,,,,,,
TRL0116064,TRL0116064,South Africa,NICD,Not specified,BMD,16.0,0.8,,0.125,10.0,,1.25,1.0,1.0,0.5,0.25,0.06,,,,0.125,0.06,,,,,,,,,,,,
TRL0116084,TRL0116084,South Africa,NICD,Not specified,BMD,16.0,0.096,,0.125,2.5,,1.25,1.0,0.5,1.0,0.25,0.125,,,,0.125,0.12,,,,,,,,,,,,
TRL0116109,TRL0116109,South Africa,NICD,Not specified,BMD,0.12,0.012,,0.062,1.25,,0.625,0.5,1.0,1.0,0.25,0.125,,,,0.125,0.12,,,,,,,,,,,,
TRL0116115,TRL0116115,South Africa,NICD,Not specified,BMD,1.0,0.096,,0.125,1.25,,2.5,1.0,1.0,0.5,0.125,0.06,,,,0.25,0.5,,,,,,,,,,,,
TRL0116131,TRL0116131,South Africa,NICD,Not specified,BMD,2.0,0.096,,0.125,1.25,,1.25,1.0,2.0,1.0,0.25,0.125,,,,0.25,0.5,,,,,,,,,,,,
TRL0116137,TRL0116137,South Africa,NICD,Not specified,BMD,16.0,0.4,,0.008,5.0,,0.625,0.25,0.5,0.25,0.03,0.015,,,,0.062,0.015,,,,,,,,,,,,
TRL0116157,TRL0116157,South Africa,NICD,Not specified,BMD,16.0,3.2,,0.031,10.0,,1.25,0.5,0.5,0.5,0.125,0.125,,,,0.125,0.06,,,,,,,,,,,,
TRL0116168,TRL0116168,South Africa,NICD,Not specified,BMD,16.0,3.2,,0.062,10.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,0.5,,,,,,,,,,,,
TRL0116187,TRL0116187,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,5.0,,2.5,1.0,1.0,8.0,2.0,1.0,,,,0.5,0.24,,,,,,,,,,,,
TRL0116219,TRL0116219,South Africa,NICD,Not specified,BMD,16.0,1.6,,0.062,20.0,,1.25,1.0,1.0,1.0,0.125,0.06,,,,0.125,0.06,,,,,,,,,,,,
TRL0116263,TRL0116263,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,10.0,,10.0,16.0,4.0,0.5,0.125,0.06,,,,0.125,0.06,,,,,,,,,,,,
TRL0116379,TRL0116379,South Africa,NICD,Not specified,BMD,16.0,0.4,,0.521,20.0,,1.25,1.0,2.0,0.5,0.125,0.125,,,,0.25,1.0,,,,,,,,,,,,
TRL0116593,TRL0116593,South Africa,NICD,Not specified,BMD,16.0,0.2,,0.008,20.0,,0.625,1.0,2.0,8.0,2.0,2.0,,,,0.25,0.24,,,,,,,,,,,,
TRL0116714,TRL0116714,South Africa,NICD,Not specified,BMD,1.0,0.048,,0.125,2.5,,1.25,0.5,1.0,1.0,0.25,0.125,,,,0.125,0.12,,,,,,,,,,,,
TRL0116726,TRL0116726,South Africa,NICD,Not specified,BMD,16.0,6.4,,0.125,2.5,,1.25,1.0,1.0,1.0,0.25,0.06,,,,0.25,0.5,,,,,,,,,,,,
UH00100518,UH00100518,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.031,10.0,,1.25,0.5,1.0,0.5,0.125,0.06,,,,0.25,0.06,,,,,,,,,,,,
UH00107527,UH00107527,South Africa,NICD,Not specified,BMD,16.0,0.012,,0.031,20.0,,2.5,2.0,2.0,1.0,0.25,0.125,,,,0.5,0.06,,,,,,,,,,,,
UH00163533,UH00163533,South Africa,NICD,Not specified,BMD,16.0,1.6,,0.031,5.0,,0.625,0.5,0.5,0.25,0.03,0.015,,,,0.062,0.06,,,,,,,,,,,,
UH00236601,UH00236601,South Africa,NICD,Not specified,BMD,1.0,0.048,,0.125,1.25,,1.25,0.5,0.5,0.5,0.25,0.06,,,,0.25,0.24,,,,,,,,,,,,
UJ00125495,UJ00125495,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,10.0,,10.0,16.0,8.0,8.0,2.0,1.0,,,,0.25,0.12,,,,,,,,,,,,
VB00026760,VB00026760,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,2.5,1.0,0.5,8.0,2.0,2.0,,,,0.125,0.06,,,,,,,,,,,,
VG00072668,VG00072668,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.031,10.0,,10.0,16.0,4.0,0.5,0.125,0.06,,,,0.25,0.12,,,,,,,,,,,,
VG00075805,VG00075805,South Africa,NICD,Not specified,BMD,0.12,0.8,,0.062,10.0,,1.25,0.5,1.0,0.5,0.125,0.06,,,,0.25,0.12,,,,,,,,,,,,
WG00050823,WG00050823,South Africa,NICD,Not specified,BMD,0.12,0.096,,0.062,1.25,,0.312,0.5,1.0,1.0,0.125,0.125,,,,0.125,0.015,,,,,,,,,,,,
TRL0114463,TRL0114463,South Africa,NICD,Not specified,BMD,16.0,0.8,,0.008,10.0,,2.5,1.0,1.0,8.0,2.0,0.5,,,,0.062,0.06,,,,,,,,,,,,
TRL0116230,TRL0116230,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,20.0,,10.0,2.0,2.0,8.0,2.0,2.0,,,,0.25,0.5,,,,,,,,,,,,
TRL0116598,TRL0116598,South Africa,NICD,Not specified,BMD,16.0,3.2,,0.062,10.0,,10.0,2.0,1.0,8.0,2.0,2.0,,,,0.125,0.06,,,,,,,,,,,,
TRL0116692,TRL0116692,South Africa,NICD,Not specified,BMD,16.0,3.2,,0.25,1.25,,2.5,1.0,2.0,4.0,0.5,0.5,,,,0.5,0.24,,,,,,,,,,,,
TRL0116715,TRL0116715,South Africa,NICD,Not specified,BMD,16.0,0.096,,0.125,20.0,,1.25,1.0,1.0,0.5,0.125,0.06,,,,0.25,0.12,,,,,,,,,,,,
TRL0116843,TRL0116843,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.25,20.0,,10.0,16.0,8.0,8.0,2.0,0.5,,,,0.25,0.12,,,,,,,,,,,,
TRL0116865,TRL0116865,South Africa,NICD,Not specified,BMD,16.0,0.8,,0.062,20.0,,1.25,1.0,1.0,8.0,2.0,1.0,,,,0.125,0.12,,,,,,,,,,,,
TRL0116880,TRL0116880,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.125,10.0,,1.25,1.0,1.0,8.0,2.0,2.0,,,,0.25,1.0,,,,,,,,,,,,
TRL0116883,TRL0116883,South Africa,NICD,Not specified,BMD,16.0,6.4,,0.125,10.0,,1.25,1.0,1.0,1.0,0.125,0.25,,,,0.25,1.0,,,,,,,,,,,,
TRL0116928,TRL0116928,South Africa,NICD,Not specified,BMD,16.0,3.2,,0.125,20.0,,1.25,1.0,1.0,8.0,2.0,2.0,,,,0.125,0.06,,,,,,,,,,,,
TRL0116938,TRL0116938,South Africa,NICD,Not specified,BMD,16.0,3.2,,0.125,20.0,,1.25,0.5,1.0,8.0,2.0,2.0,,,,0.25,0.5,,,,,,,,,,,,
TRL0117008,TRL0117008,South Africa,NICD,Not specified,BMD,16.0,0.4,,0.125,20.0,,1.25,0.5,2.0,2.0,0.125,0.125,,,,0.125,0.06,,,,,,,,,,,,
TRL0117023,TRL0117023,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,20.0,,2.5,1.0,2.0,4.0,1.0,0.25,,,,0.25,0.12,,,,,,,,,,,,
TRL0117027,TRL0117027,South Africa,NICD,Not specified,BMD,16.0,0.048,,0.25,2.5,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.125,1.0,,,,,,,,,,,,
TRL0117085,TRL0117085,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.062,5.0,,1.25,1.0,2.0,1.0,0.25,0.125,,,,0.125,0.015,,,,,,,,,,,,
TRL0117139,TRL0117139,South Africa,NICD,Not specified,BMD,16.0,0.012,,0.25,1.25,,2.5,1.0,2.0,1.0,0.25,0.125,,,,0.25,0.12,,,,,,,,,,,,
TRL0114820-2,TRL0114820-2,South Africa,NICD,Not specified,BMD,16.0,1.6,,0.031,10.0,,0.625,0.5,0.5,1.0,0.5,0.25,,,,0.062,0.015,,,,,,,,,,,,
TRL0118350,TRL0118350,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.521,20.0,,10.0,16.0,8.0,8.0,2.0,0.5,,,,2.0,1.0,,,,,,,,,,,,
TRL0118354,TRL0118354,South Africa,NICD,Not specified,BMD,16.0,3.2,,1.042,20.0,,1.25,0.5,2.0,8.0,2.0,1.0,,,,0.25,2.0,,,,,,,,,,,,
TRL0119692,TRL0119692,South Africa,NICD,Not specified,BMD,16.0,3.2,,1.042,20.0,,1.25,1.0,2.0,8.0,1.0,2.0,,,,0.5,4.0,,,,,,,,,,,,
TRL0119723,TRL0119723,South Africa,NICD,Not specified,BMD,16.0,12.8,,1.042,20.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,2.0,,,,,,,,,,,,
TRL0120480,TRL0120480,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.521,10.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,2.0,,,,,,,,,,,,
TRL0120481,TRL0120481,South Africa,NICD,Not specified,BMD,16.0,12.8,,1.042,20.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.25,4.0,,,,,,,,,,,,
YA00004560,YA00004560,South Africa,NICD,Not specified,BMD,16.0,12.8,,0.521,10.0,,10.0,16.0,4.0,8.0,2.0,2.0,,,,0.125,1.0,,,,,,,,,,,,
YA00011906,YA00011906,South Africa,NICD,Not specified,BMD,16.0,12.8,,1.042,20.0,,10.0,16.0,8.0,8.0,2.0,2.0,,,,0.5,4.0,,,,,,,,,,,,
20-002-0019,20-002-0019,Australia,NSW,Not specified,NSW_sensititre_plate,16.0,8.0,6.0,,8.0,32.0,1.2,2.0,,0.5,,0.06,1.2,0.125,1.0,,,,,,,,,,,,,,
19-002-0086,19-002-0086,Australia,NSW,Not specified,NSW_sensititre_plate,16.0,1.0,0.5,,32.0,8.0,0.3,1.0,,0.125,,0.015,2.5,0.125,8.0,,,,,,,,,,,,,,
18-1773-0403,18-1773-0403,Australia,NSW,Not specified,NSW_sensititre_plate,0.25,0.24,0.06,,0.25,1.0,1.2,2.0,,0.5,,0.06,1.2,0.125,1.0,,,,,,,,,,,,,,
16-3391-0061,16-3391-0061,Australia,NSW,Not specified,NSW_sensititre_plate,0.25,0.12,0.06,,0.25,1.0,1.2,2.0,,0.5,,0.06,2.5,0.125,1.0,,,,,,,,,,,,,,
16-3391-0130,16-3391-0130,Australia,NSW,Not specified,NSW_sensititre_plate,0.25,0.12,0.06,,0.25,0.25,1.2,0.24,,0.5,,0.06,0.6,0.125,1.0,,,,,,,,,,,,,,
17-3391-0187,17-3391-0187,Australia,NSW,Not specified,NSW_sensititre_plate,0.06,0.24,0.06,,1.0,0.25,1.2,2.0,,0.5,,0.06,40.0,0.125,1.0,,,,,,,,,,,,,,
17-3391-0212,17-3391-0212,Australia,NSW,Not specified,NSW_sensititre_plate,0.25,0.24,0.06,,1.0,0.25,1.2,2.0,,2.0,,0.125,5.0,0.125,1.0,,,,,,,,,,,,,,
17-3391-0259,17-3391-0259,Australia,NSW,Not specified,NSW_sensititre_plate,0.25,0.09,0.06,,1.0,2.0,1.2,1.0,,0.5,,0.06,1.2,0.125,8.0,,,,,,,,,,,,,,
19-002-0028,19-002-0028,Australia,NSW,Not specified,NSW_sensititre_plate,16.0,4.0,2.0,,8.0,4.0,0.3,2.0,,0.5,,0.06,40.0,0.125,8.0,,,,,,,,,,,,,,
19-1773-0276,19-1773-0276,Australia,NSW,Not specified,NSW_sensititre_plate,16.0,8.0,2.0,,16.0,64.0,0.3,1.0,,0.5,,0.06,0.6,0.125,8.0,,,,,,,,,,,,,,
19-1773-0234,19-1773-0234,Australia,NSW,Not specified,NSW_sensititre_plate,0.25,0.03,0.06,,0.25,0.25,1.2,2.0,,0.125,,0.015,1.2,0.125,1.0,,,,,,,,,,,,,,
19-1773-0260,19-1773-0260,Australia,NSW,Not specified,NSW_sensititre_plate,0.5,0.12,1.0,,1.0,0.25,1.2,0.24,,1.0,,0.06,0.6,0.5,4.0,,,,,,,,,,,,,,
14-002-0036,14-002-0036,Australia,NSW,Not specified,NSW_sensititre_plate,16.0,8.0,1.0,,8.0,64.0,0.6,4.0,,32.0,,4.0,1.2,8.0,128.0,,,,,,,,,,,,,,
19-1773-0225,19-1773-0225,Australia,NSW,Not specified,NSW_sensititre_plate,16.0,1.0,2.0,,0.25,1.0,0.3,0.24,,0.125,,0.015,5.0,0.125,1.0,,,,,,,,,,,,,,
19-1773-0163,19-1773-0163,Australia,NSW,Not specified,NSW_sensititre_plate,16.0,8.0,1.0,,8.0,64.0,1.2,1.0,,0.5,,0.06,0.6,0.125,4.0,,,,,,,,,,,,,,
