ROLLINGDB_ID,DB_OF_ORIGIN,Coll2014,Freschi2020,Lipworth2019,Shitikov2017,Stucki2016,F2,Lineage
SAMEA7544036,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0100611908684396,2
SAMEA7544037,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0040539565750559,4
SAMEA7544038,CRyPTIC,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.0093984962406015,2
SAMEA7544039,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.0215723723347631,4
SAMEA7544040,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,orygis,mungi",lin2.2.1,,0.0096706566578751,2
SAMEA7544041,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0075436982520699,2
SAMEA7544042,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,caprae,mungi","lin2.2.1,asia_ancestral_2",,0.006358626536668,2
SAMEA7544043,CRyPTIC,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.0074763767263161,2
SAMEA7544045,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0086305500675886,2
SAMEA7544046,CRyPTIC,2.2.1,2.2.1.1.1.i1,"beijing,mungi",lin2.2.1,,0.0100530222693531,2
SAMEA7544047,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0078065207408541,2
SAMEA7544048,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0077030450292095,2
SAMEA7544049,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0098317163887949,2
SAMEA7544050,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0096065640607481,2
SAMEA7544051,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0127247256595844,2
SAMEA7544052,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0098617959580526,2
SAMEA7544053,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0101485602494344,2
SAMEA7544054,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,cameroon,mungi",lin2.2.1,,0.0091632262612022,2
SAMEA7544055,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asia_ancestral_3",,0.0090194562556371,2
SAMEA7544056,CRyPTIC,"1.1.1.1,4.4.2",4.2.1.2.2.2,stype,,4,0.0068841878809609,1
SAMEA7544057,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0110780459195864,2
SAMEA7544058,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.011370746171214,2
SAMEA7544060,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asia_ancestral_3",,0.007835614656826,2
SAMEA7544061,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0061623075533431,4
SAMEA7544062,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0071756416057922,4
SAMEA7544063,CRyPTIC,4.5,4.2.1.1.2,beijing,,4.5,0.0049636081613172,4
SAMEA7544064,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asia_ancestral_3",,0.0104914196567862,2
SAMEA7544065,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0058733876064086,4
SAMEA7544066,CRyPTIC,4.4.2,4.2.1.2.2.2,"mungi,stype",,4,0.0102784710363851,4
SAMEA7544067,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.0265858044497725,4
SAMEA7544068,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,pinipedii,mungi","lin2.2.1,asian_african_2",,0.007628427964465,2
SAMEA7544069,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.00762121307817,4
SAMEA7544070,CRyPTIC,2.2.1,2.2.1.1.1,"canetti,beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0084078331204767,2
SAMEA7544072,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0044861944182818,4
SAMEA7544073,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,westafrican1,suricattae,mungi","lin2.2.1,asian_african_2",,0.0091707207962869,2
SAMEA7544074,CRyPTIC,2.2.1,2.2.1.1.1,"canetti,beijing,mungi","lin2.2.1,asia_ancestral_3",,0.008552400981423,2
SAMEA7544075,CRyPTIC,2.2.1,2.2.1.1.1,"canetti,beijing,mungi","lin2.2.1,asia_ancestral_3",,0.008463681165631,2
SAMEA7544076,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0044521835486871,4
SAMEA7544078,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,canetti,mungi","lin2.2.1,asia_ancestral_2",,0.0057970416520537,2
SAMEA7544079,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0081068459886055,2
SAMEA7544080,CRyPTIC,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.0096914700544464,2
SAMEA7544081,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0108048029444454,2
SAMEA7544083,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0097690130557838,2
SAMEA7544084,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0113827723658687,2
SAMEA7544085,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0080408320337026,2
SAMEA7544086,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0080603224128965,2
SAMEA7544087,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,indo_oceanic,mungi","lin2.2.1,asia_ancestral_3",,0.0095299922098156,2
SAMEA7544088,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,indo_oceanic,mungi","lin2.2.1,asia_ancestral_3",,0.0091277017135968,2
SAMEA7544089,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,indo_oceanic,mungi","lin2.2.1,asia_ancestral_3",,0.0090476007530062,2
SAMEA7544092,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.0155856676128755,4
SAMEA7544093,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,dassie,mungi","lin2.2.1,asia_ancestral_3",,0.0090706212655676,2
SAMEA7544094,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0071153276015416,4
SAMEA7544096,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0080873167203629,2
SAMEA7544097,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0060867318931835,4
SAMEA7544098,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0092271829572311,2
SAMEA7544099,CRyPTIC,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.0100731112916328,2
SAMEA7544100,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0094002081706999,2
SAMEA7544101,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,ethiopian,mungi","lin2.2.1,asia_ancestral_3",,0.01101514582551,2
SAMEA7544102,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0069584666521698,4
SAMEA7544103,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0091677008687297,2
SAMEA7544104,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.0213938786523783,4
SAMEA7544105,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0075455333911535,2
SAMEA7544106,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0067415730337078,4
SAMEA7544107,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0056482371095001,4
SAMEA7544108,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0107751048230306,2
SAMEA7544109,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.009238360191066,2
SAMEA7544110,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0092400869655243,2
SAMEA7544111,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.008,4
SAMEA7544112,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0071333036112349,4
SAMEA7544113,CRyPTIC,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.010111839380132,2
SAMEA7544114,CRyPTIC,4.4.2,4.2.1.2.2.2,"stype,suricattae,canetti",,4,0.0074090007409,4
SAMEA7544115,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0062875242282418,4
SAMEA7544116,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0089133949670411,2
SAMEA7544117,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0087875173437842,2
SAMEA7544118,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0080604534005037,2
SAMEA7544119,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0172754846366873,2
SAMEA7544120,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0090877502472402,2
SAMEA7544121,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0080546017211412,2
SAMEA7544122,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,canetti,mungi","lin2.2.1,asia_ancestral_2",,0.0091576752198748,2
SAMEA7544123,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0115779559394454,2
SAMEA7544124,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0071449473273507,4
SAMEA7544125,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,ural,mungi",lin2.2.1,,0.0097483299673761,2
SAMEA7544126,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0100898917629792,2
SAMEA7544127,CRyPTIC,4,4,,,4,0.008911561745904,4
SAMEA7544128,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0086301408371517,4
SAMEA7544129,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0089647194910352,4
SAMEA7544131,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0099497610586937,2
SAMEA7544132,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0092287972655415,2
SAMEA7544133,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0107701512949824,2
SAMEA7544134,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0084065244667503,2
SAMEA7544136,CRyPTIC,"2.2.1,4.5","2.2.1.1.1,4.2.1.1.2","beijing,canetti","lin2.2.1,asian_african_2",4.5,0.321125059315819,2
SAMEA7544137,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,cameroon,mungi","lin2.2.1,asian_african_3",,0.0077672076105204,2
SAMEA7544138,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0055185778077344,4
SAMEA7544139,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0081849605426204,2
SAMEA7544140,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0072028811524609,4
SAMEA7544141,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0099821973550356,2
SAMEA7544142,CRyPTIC,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.0092118730808597,2
SAMEA7544143,CRyPTIC,4.2.2,4.2.2.1,"tur,xtype",,4,0.0126839419313283,4
SAMEA7544144,CRyPTIC,4.5,4.2.1.1.2,beijing,,4.5,0.007002674841463,4
SAMEA7544145,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0107881471710557,2
SAMEA7544146,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.00856237286532,2
SAMEA7544147,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0063727134342991,4
SAMEA7544148,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0076084570926914,4
SAMEA7544149,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0083260774923813,2
SAMEA7544150,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0083103905373712,4
SAMEA7544151,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0085620972724865,2
SAMEA7544152,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.0235374897006316,4
SAMEA7544153,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti",lin2.2.1,,0.0096623641799752,2
SAMEA7544154,CRyPTIC,4,4,,,4,0.0043810762276301,4
SAMEA7544155,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0051525214831045,4
SAMEA7544157,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0089874798690841,2
SAMEA7544158,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.010092544089401,2
SAMEA7544159,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0063042902860992,4
SAMEA7544160,CRyPTIC,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.0097105336169425,2
SAMEA7544162,CRyPTIC,4.5,4.2.1.1.2,caprae,,4.5,0.0055940654262434,4
SAMEA7544163,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0078647622491412,4
SAMEA7544164,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,pinipedii,mungi","lin2.2.1,asia_ancestral_3",,0.0084935002791291,2
SAMEA7544166,CRyPTIC,"3.1.2,4.4.2",4.2.1.2.2.2,stype,,4,0.0060283587581014,3
SAMEA7544167,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.018427902134305,4
SAMEA7544168,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi,stype",lin2.2.1,,0.0101837142042445,2
SAMEA7544169,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0080991672687174,4
SAMEA7544170,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0074104965995123,2
SAMEA7544171,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0085067697003149,2
SAMEA7544172,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0040608901471202,4
SAMEA7544173,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0045812455261274,4
SAMEA7544174,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,suricattae,mungi","lin2.2.1,asia_ancestral_3",,0.0097852441981295,2
SAMEA7544175,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0082965161377356,2
SAMEA7544176,CRyPTIC,4.5,4.2.1.1.2,"microti,canetti",,4.5,0.0126672126672126,4
SAMEA7544177,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,east_african_indian,mungi",lin2.2.1,,0.0080947136563876,2
SAMEA7544178,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0088674350359375,2
SAMEA7544179,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0061988889683618,4
SAMEA7544180,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0062655976211968,2
SAMEA7544181,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.0270966910461707,4
SAMEA7544182,CRyPTIC,2.2.1,2.2.1.1.1.i1,"beijing,canetti,mungi",lin2.2.1,,0.0094476744186046,2
SAMEA7544183,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0101563678415204,2
SAMEA7544184,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,stype,mungi",lin2.2.1,,0.0107300836508562,2
SAMEA7544185,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0069983182336027,4
SAMEA7544186,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0043920161883738,4
SAMEA7544187,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,mungi","lin2.2.1,asian_african_2",,0.0103384615384615,2
SAMEA7544188,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0089928057553956,2
SAMEA7544189,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0094934807426545,2
SAMEA7544190,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi,canetti",lin2.2.1,,0.0093788709962838,2
SAMEA7544191,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0047876374668183,4
SAMEA7544192,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0086998763469351,2
SAMEA7544193,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,westafrican1,mungi",lin2.2.1,,0.009614094710012,2
SAMEA7544194,CRyPTIC,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.0132789813085386,2
SAMEA7544195,CRyPTIC,4.8,4.2.1.1.1.1.1.1.i1,xtype,,4.10/PGG3,0.005295315682281,4
SAMEA7544197,CRyPTIC,4,4,canetti,,4,0.0099692194606514,4
SAMEA7544198,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0097407115357855,2
SAMEA7544199,CRyPTIC,"4.5,4.4.2","4.2.1.2.2.2,4.2.1.1.2","stype,canetti",,4.5,0.4565615264797508,4
SAMEA7544200,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0049989318521683,4
SAMEA7544201,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,suricattae,mungi","lin2.2.1,asia_ancestral_3",,0.0105408001661603,2
SAMEA7544203,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0062107245030197,2
SAMEA7544204,CRyPTIC,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.0085116172072693,2
SAMEA7544205,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,canetti,mungi","lin2.2.1,asia_ancestral_2",,0.0067688794650138,2
SAMEA7544206,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0048314941843125,4
SAMEA7544207,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0055192588980984,4
SAMEA7544208,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0096536929206251,2
SAMEA7544209,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0080438508663261,2
SAMEA7544210,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,canetti,mungi","lin2.2.1,asia_ancestral_2",,0.1703849041978538,2
SAMEA7544211,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0061191016906384,4
SAMEA7544212,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0102164042121534,2
SAMEA7544213,CRyPTIC,2.2.1,2.2.1.1.2,"beijing,mungi","lin2.2.1,asia_ancestral_2",,0.0057084922086795,2
SAMEA7544214,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0063148881515573,4
SAMEA7544215,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0061919504643962,4
SAMEA7544216,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0068441447335312,4
SAMEA7544217,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0099444418506933,2
SAMEA7544218,CRyPTIC,2.2.2,2.2.2,"beijing,mungi","asia_ancestral_1,lin2.2",,0.010680021722078,2
SAMEA7544219,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.0198301088099093,4
SAMEA7544220,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0100511322132943,2
SAMEA7544221,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.0089229578759007,4
SAMEA7544222,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0108764220921885,2
SAMEA7544223,CRyPTIC,4.4.2,4.2.1.2.2.2,"stype,canetti",,4,0.0066025432018258,4
SAMEA7544224,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.0202123531694239,4
SAMEA7544225,CRyPTIC,4.2.2,4.2.2.1,"tur,canetti",,4,0.0166679527741338,4
SAMEA7544227,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0047744137441757,4
SAMEA7544228,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,ethiopian,mungi",lin2.2.1,,0.0078317027326618,2
SAMEA7544229,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0107681924162473,2
SAMEA7544230,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.005716798592788,4
SAMEA7544231,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0071539961013645,2
SAMEA7544232,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0100809314212693,4
SAMEA7544233,CRyPTIC,4.4.2,4.2.1.2.2.2,"stype,mungi",,4,0.004880468207519,4
SAMEA7544234,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.007014784523435,4
SAMEA7544235,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0233253411479146,4
SAMEA7544236,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0121969812471413,2
SAMEA7544237,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0061806839186691,4
SAMEA7544238,CRyPTIC,4.4.2,4.2.1.2.2.2,"stype,beijing",,4,0.1227264630791458,4
SAMEA7544239,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0053763440860215,4
SAMEA7544241,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0083979328165374,2
SAMEA7544242,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0077702370414084,2
SAMEA7544243,CRyPTIC,2.2.1.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,pacific_RD150",,0.0085445101522271,2
SAMEA7544244,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.017753400930971,4
SAMEA7544245,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0048313870208065,4
SAMEA7544246,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0042261417051188,4
SAMEA7544247,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0062064404537823,4
SAMEA7544248,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0082775625220147,2
SAMEA7544249,CRyPTIC,4.5,4.2.1.1.2,canetti,,4.5,0.0048652767736767,4
SAMEA7544250,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,canetti,mungi",lin2.2.1,,0.0091851513072642,2
SAMEA7544251,CRyPTIC,2.2.2,2.2.2,"beijing,canetti,mungi","asia_ancestral_1,lin2.2",,0.0090408348246449,2
SAMEA7544252,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0052077168895727,4
SAMEA7544253,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0059792985629584,4
SAMEA7544254,CRyPTIC,2.2.1,2.2.1.1.1.i1,"beijing,canetti,mungi",lin2.2.1,,0.0079694367990798,2
SAMEA7544255,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,indo_oceanic,mungi",lin2.2.1,,0.009527828365833,2
SAMEA7544256,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0057775726811259,4
SAMEA7544257,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,east_african_indian,mungi",lin2.2.1,,0.0091811414392059,2
SAMEA7544258,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0116497557309282,2
SAMEA7544259,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0054946678089273,4
SAMEA7544260,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0061390474700868,4
SAMEA7544261,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0038986645953455,4
SAMEA7544262,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0084148727984344,2
SAMEA7544263,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,westafrican1,mungi","lin2.2.1,asia_ancestral_3",,0.0100862548692264,2
SAMEA7544264,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0061779139576015,4
SAMEA7544265,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_2",,0.0060150712193376,2
SAMEA7544266,CRyPTIC,4.2.2,4.2.2.1,tur,,4,0.0155374074330403,4
SAMEA7544267,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0087249276874199,2
SAMEA7544268,CRyPTIC,4.4.2,4.2.1.2.2.2,stype,,4,0.0058858151854031,4
SAMEA7544269,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.010224615217273,2
SAMEA7544270,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0267398095987798,2
SAMEA7544271,CRyPTIC,2.2.1,2.2.1.1.1,"canetti,beijing,mungi","lin2.2.1,asia_ancestral_3",,0.0094359316938749,2
SAMEA7544272,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","lin2.2.1,asian_african_3",,0.0085501449488092,2
SAMEA7544273,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi","asian_african_1,lin2.2.1",,0.0096443896843268,2
SAMEA7544274,CRyPTIC,4.5,4.2.1.1.2,,,4.5,0.0052881598996145,4
SAMEA7544275,CRyPTIC,4.5,4.2.1.1.2,"lam,dassie",,4.5,0.005147355672184,4
SAMEA7544276,CRyPTIC,4.4.2,4.2.1.2.2.2,"stype,suricattae",,4,0.007083427029458,4
SAMEA7544277,CRyPTIC,4,4,,,4,0.0055048167146252,4
SAMEA7544278,CRyPTIC,2.2.1,2.2.1.1.1,"beijing,mungi",lin2.2.1,,0.0082478607714743,2
