sample_id,phenotypic_category,phenotype
54023,WHO,0
54091,WHO,0
54248,WHO,0
54477,WHO,0
54773,WHO,0
55094,WHO,0
55545,WHO,0
55776,WHO,0
55803,WHO,0
56508,WHO,0
56766,WHO,0
56955,WHO,0
57131,WHO,0
57448,WHO,0
61684,WHO,0
61862,WHO,0
62215,WHO,1
65107,WHO,0
65404,WHO,0
65772,WHO,0
78309,WHO,0
79768,WHO,0
79885,WHO,0
79968,WHO,0
80021,WHO,0
96872,WHO,0
97424,WHO,0
97462,WHO,0
97490,WHO,0
97955,WHO,0
98142,WHO,0
101647,WHO,0
117640,WHO,1
124709,WHO,1
124959,WHO,0
126731,WHO,0
135093,WHO,0
135422,WHO,0
135525,WHO,1
135655,WHO,0
135795,WHO,0
136195,WHO,0
136203,WHO,0
136368,WHO,0
136587,WHO,0
136643,WHO,0
136725,WHO,0
136862,WHO,0
136878,WHO,0
136967,WHO,1
137329,WHO,0
137658,WHO,0
137848,WHO,0
138098,WHO,0
139694,WHO,0
140648,WHO,0
140788,WHO,0
147357,ALL,1
147457,ALL,0
147530,ALL,0
148349,ALL,0
151087,WHO,0
151128,WHO,0
151142,WHO,0
151172,WHO,0
151327,WHO,0
151399,WHO,0
151511,WHO,0
151557,WHO,0
151791,WHO,0
164494,WHO,1
166070,WHO,1
166074,WHO,1
166314,WHO,1
166629,WHO,1
167283,WHO,1
167336,WHO,0
168575,WHO,0
169578,WHO,0
169628,WHO,0
169670,WHO,0
169838,WHO,0
171307,WHO,0
171490,WHO,0
171516,WHO,0
171552,WHO,0
171667,WHO,0
171809,WHO,0
171871,WHO,0
171888,WHO,0
171908,WHO,0
174368,WHO,0
177941,WHO,0
177952,WHO,1
178093,WHO,0
178108,WHO,0
178539,WHO,0
179549,WHO,0
179852,WHO,0
179858,WHO,1
179992,WHO,1
179997,WHO,0
181174,WHO,0
181242,WHO,0
181283,WHO,0
181330,WHO,0
181414,WHO,0
181428,WHO,0
181630,WHO,0
182309,WHO,1
182368,WHO,0
705428,WHO,1
705430,WHO,1
708216,WHO,1
708236,WHO,0
725688,WHO,0
739239,WHO,1
741005,WHO,0
790045,WHO,0
808739,WHO,1
810043,WHO,0
810072,WHO,0
810248,WHO,0
810256,WHO,0
812668,WHO,1
828773,WHO,0
888334,WHO,1
892499,WHO,0
6946,ALL,0
12805,WHO,0
12859,WHO,0
15553,WHO,0
16297,WHO,0
16428,WHO,0
17420,WHO,0
18981,WHO,0
19532,WHO,0
34329,WHO,0
50024,WHO,1
50064,WHO,1
50161,WHO,1
50361,WHO,1
52348,WHO,0
52461,WHO,0
52507,WHO,0
52586,WHO,0
52664,WHO,0
52734,WHO,1
52777,WHO,0
53621,WHO,1
53825,WHO,1
53927,WHO,0
54103,WHO,0
54515,WHO,0
54828,WHO,0
54909,WHO,0
55194,WHO,0
55227,WHO,0
55252,WHO,0
55440,WHO,0
55542,WHO,0
55581,WHO,0
55642,WHO,0
55710,WHO,0
55866,WHO,0
55904,WHO,0
56014,WHO,0
56039,WHO,0
56243,WHO,0
56469,WHO,0
56493,WHO,0
56718,WHO,0
57136,WHO,0
57161,WHO,0
57290,WHO,0
57360,WHO,0
57768,WHO,0
62199,WHO,1
65147,WHO,0
65198,WHO,0
65253,WHO,0
65401,WHO,1
78027,WHO,0
78213,WHO,0
80016,WHO,0
96851,WHO,0
97028,WHO,0
97035,WHO,0
97670,WHO,0
97707,WHO,0
97789,WHO,0
97914,WHO,0
107238,WHO,1
119692,WHO,0
124877,WHO,0
126400,WHO,0
135023,WHO,0
135032,WHO,0
135168,WHO,0
135409,WHO,0
136187,WHO,0
136294,WHO,0
136555,WHO,0
136941,WHO,0
136963,WHO,0
137002,WHO,0
137119,WHO,0
137257,WHO,1
137515,WHO,0
137982,WHO,0
139518,WHO,1
139737,WHO,0
140533,WHO,0
140658,WHO,0
147233,ALL,1
147743,ALL,1
148311,ALL,1
148404,ALL,1
150660,WHO,0
150745,WHO,0
150747,WHO,0
151216,WHO,0
151217,WHO,0
151218,WHO,0
151247,WHO,0
151248,WHO,0
151303,WHO,0
151342,WHO,0
151556,WHO,0
151767,WHO,0
151821,WHO,0
154924,ALL,0
164485,WHO,1
164739,WHO,0
165304,WHO,0
165497,WHO,0
166316,WHO,0
166585,WHO,0
166783,WHO,0
166984,WHO,0
167493,WHO,0
167591,WHO,0
168646,WHO,0
168997,WHO,1
169096,WHO,0
169594,WHO,0
169698,WHO,0
169906,WHO,0
170001,WHO,0
170008,WHO,0
170097,WHO,0
170204,WHO,0
170238,WHO,0
170440,WHO,0
171421,WHO,0
171563,WHO,0
171611,WHO,0
173510,WHO,0
173581,WHO,0
177944,WHO,0
178607,WHO,0
178981,WHO,0
178989,WHO,1
179627,WHO,1
179655,WHO,0
180363,WHO,0
181161,WHO,0
181259,WHO,0
182336,WHO,0
373601,WHO,0
375085,ALL,0
699959,WHO,0
700048,WHO,0
739237,WHO,1
739246,WHO,1
810109,WHO,0
810137,WHO,0
810269,WHO,0
810517,WHO,1
812539,WHO,0
812601,WHO,1
812662,WHO,1
812688,WHO,1
812704,WHO,1
820838,WHO,0
843095,WHO,0
892536,WHO,0
8565,ALL,0
9438,WHO,1
12253,WHO,0
12501,WHO,0
12650,WHO,0
13732,WHO,0
14235,WHO,0
14699,WHO,0
14959,WHO,0
16071,WHO,0
16175,WHO,0
17584,WHO,0
17738,WHO,0
18549,WHO,0
19895,WHO,0
34163,WHO,0
34316,WHO,1
34599,WHO,0
45464,WHO,0
52399,WHO,0
52538,WHO,0
53340,WHO,0
53513,WHO,1
53557,WHO,0
53596,WHO,1
53632,WHO,0
53868,WHO,0
54119,WHO,0
54139,WHO,0
54954,WHO,0
55033,WHO,0
55277,WHO,0
55429,WHO,0
55533,WHO,0
55832,WHO,0
56098,WHO,0
56349,WHO,0
56372,WHO,0
56643,WHO,0
56680,WHO,0
56770,WHO,0
56886,WHO,0
56948,WHO,0
57078,WHO,0
57199,WHO,0
57377,WHO,0
58633,WHO,1
61778,WHO,1
61835,WHO,1
61848,WHO,1
65152,WHO,1
65178,WHO,0
65454,WHO,0
65478,WHO,0
77986,WHO,0
78109,WHO,0
96493,WHO,0
96980,WHO,0
107433,WHO,1
115394,WHO,0
133262,WHO,1
135468,WHO,0
135491,WHO,0
135506,WHO,0
135659,WHO,0
136242,WHO,0
136418,WHO,0
136573,WHO,0
136898,WHO,0
137583,WHO,0
137786,WHO,0
138081,WHO,0
139854,WHO,1
140645,WHO,0
140738,WHO,0
147242,ALL,1
147975,ALL,1
148101,ALL,1
151088,WHO,0
151269,WHO,0
151816,WHO,0
155530,WHO,0
164989,WHO,0
165391,WHO,1
165502,WHO,1
165936,WHO,1
165964,WHO,0
167296,WHO,1
167960,WHO,0
168103,WHO,0
168280,WHO,0
168571,WHO,0
169471,WHO,0
170347,WHO,0
171438,WHO,0
171493,WHO,0
171564,WHO,0
171635,WHO,0
171647,WHO,0
171686,WHO,0
171786,WHO,0
171866,WHO,0
171900,WHO,0
171926,WHO,0
173472,WHO,0
177602,WHO,1
178011,WHO,0
178081,WHO,1
178082,WHO,1
178453,WHO,1
178590,WHO,0
178640,WHO,0
178949,WHO,0
179040,WHO,0
179513,WHO,0
179751,WHO,0
179805,WHO,0
179877,WHO,1
180373,WHO,1
180564,WHO,0
181255,WHO,0
181346,WHO,0
181349,WHO,0
181350,WHO,0
181493,WHO,0
181586,WHO,0
182237,WHO,0
700041,WHO,0
705383,WHO,0
705444,WHO,1
707401,WHO,1
708228,WHO,0
729481,WHO,0
739230,WHO,0
739245,WHO,1
740985,WHO,0
810018,WHO,0
810217,WHO,0
810330,WHO,0
810344,WHO,0
812520,WHO,0
820857,WHO,1
828775,WHO,1
843085,WHO,0
892522,WHO,0
9315,WHO,0
15411,WHO,0
16479,WHO,0
17837,WHO,0
18028,WHO,0
19012,WHO,0
34216,WHO,1
34561,WHO,1
34768,WHO,1
46766,WHO,0
52548,WHO,0
52691,WHO,0
52744,WHO,0
52751,WHO,0
53357,WHO,0
53833,WHO,0
53849,WHO,0
54230,WHO,0
54429,WHO,0
54573,WHO,0
54620,WHO,0
54644,WHO,1
54799,WHO,0
54883,WHO,0
55076,WHO,0
55248,WHO,0
55323,WHO,0
55380,WHO,0
55459,WHO,0
55463,WHO,0
55565,WHO,0
55583,WHO,0
55720,WHO,0
55844,WHO,0
55876,WHO,0
56043,WHO,0
56046,WHO,0
56061,WHO,0
56579,WHO,0
56810,WHO,0
56930,WHO,0
57039,WHO,0
57046,WHO,0
57081,WHO,0
57326,WHO,0
57540,WHO,0
57610,WHO,1
60364,WHO,1
61693,WHO,1
61945,WHO,1
62084,WHO,0
64626,WHO,0
64904,WHO,0
64915,WHO,0
64941,WHO,0
65211,WHO,0
65231,WHO,0
77905,WHO,0
79448,WHO,0
79504,WHO,0
79888,WHO,0
97846,WHO,0
107231,WHO,1
107499,WHO,1
119533,WHO,1
120069,WHO,1
120082,WHO,1
124800,WHO,0
126412,WHO,0
131849,WHO,0
135719,WHO,1
135746,WHO,0
136439,WHO,0
136469,WHO,0
136490,WHO,0
136840,WHO,0
136993,WHO,0
137912,WHO,1
138027,WHO,1
138179,WHO,0
139717,WHO,0
140624,WHO,0
140628,WHO,1
140743,WHO,1
147226,ALL,1
147582,ALL,1
150355,WHO,0
150419,WHO,0
150626,WHO,0
151238,WHO,0
151350,WHO,0
151879,WHO,0
151939,WHO,0
155611,WHO,1
165139,WHO,1
165485,WHO,1
166093,WHO,0
166636,WHO,1
167408,WHO,0
167841,WHO,1
167864,WHO,0
168321,WHO,0
169029,WHO,0
169642,WHO,0
170081,WHO,0
170218,WHO,0
171286,WHO,1
171335,WHO,0
171350,WHO,0
171412,WHO,0
171653,WHO,0
171663,WHO,0
171829,WHO,0
173255,WHO,0
173524,WHO,0
173575,WHO,0
173616,WHO,0
173625,WHO,0
174851,ALL,0
178006,WHO,0
178953,WHO,0
178955,WHO,1
178975,WHO,1
179062,WHO,1
180500,WHO,0
180532,WHO,1
181209,WHO,0
181490,WHO,0
181532,WHO,0
374498,ALL,0
375061,ALL,0
705443,WHO,0
740977,WHO,1
741004,WHO,1
790043,WHO,0
808726,WHO,1
810468,WHO,1
811260,WHO,1
812598,WHO,1
843145,WHO,0
933855,WHO,1
9294,WHO,0
14084,WHO,0
15186,WHO,0
15525,WHO,0
16975,WHO,0
17107,WHO,0
17830,WHO,0
18506,WHO,0
18757,WHO,0
19014,WHO,0
19381,WHO,0
19672,WHO,0
19948,WHO,1
45577,WHO,0
52521,WHO,0
52666,WHO,0
53421,WHO,0
53921,WHO,0
54115,WHO,0
54394,WHO,0
54507,WHO,0
54717,WHO,0
54733,WHO,0
54879,WHO,0
55201,WHO,0
55222,WHO,0
55325,WHO,0
55605,WHO,0
55863,WHO,0
55867,WHO,0
56191,WHO,0
56302,WHO,0
56358,WHO,0
56479,WHO,0
56550,WHO,0
56590,WHO,0
56594,WHO,0
56749,WHO,0
56862,WHO,0
56918,WHO,1
56931,WHO,0
57135,WHO,0
57184,WHO,0
57303,WHO,0
57353,WHO,0
64619,WHO,0
64705,WHO,0
64843,WHO,0
64992,WHO,0
65059,WHO,1
65213,WHO,0
65224,WHO,0
65360,WHO,0
65530,WHO,0
65611,WHO,0
78298,WHO,1
79515,WHO,0
79766,WHO,0
88081,WHO,0
98077,WHO,0
119526,WHO,1
119723,WHO,0
120081,WHO,1
124830,WHO,1
126129,WHO,0
126362,WHO,0
135053,WHO,0
135259,WHO,0
135734,WHO,1
136217,WHO,0
136369,WHO,0
136372,WHO,0
136534,WHO,0
136707,WHO,0
136763,WHO,0
136874,WHO,0
136877,WHO,0
137157,WHO,0
137217,WHO,1
137300,WHO,1
137697,WHO,1
137867,WHO,1
137917,WHO,0
138143,WHO,0
139795,WHO,1
140736,WHO,0
147626,ALL,1
147991,ALL,1
150539,WHO,0
150670,WHO,0
150705,WHO,0
150770,WHO,0
150776,WHO,0
150973,WHO,0
151202,WHO,0
151499,WHO,0
151510,WHO,0
151585,WHO,0
151688,WHO,0
155479,WHO,1
166117,WHO,1
166333,WHO,0
167953,WHO,0
168982,WHO,1
169083,WHO,0
169489,WHO,0
169717,WHO,0
169742,WHO,0
169854,WHO,0
169950,WHO,0
170101,WHO,0
170162,WHO,0
170196,WHO,0
171275,WHO,0
171571,WHO,0
171589,WHO,0
171707,WHO,0
173423,WHO,0
173464,WHO,0
173496,WHO,0
173586,WHO,0
174868,ALL,0
177977,WHO,0
179467,WHO,0
179482,WHO,0
179547,WHO,1
179787,WHO,0
180394,WHO,0
180430,WHO,0
181393,WHO,0
181473,WHO,0
181522,WHO,0
182119,WHO,0
373615,WHO,0
374558,ALL,0
374875,ALL,1
374948,ALL,0
699926,WHO,0
739115,WHO,0
808730,WHO,1
810366,WHO,0
810447,WHO,1
812713,WHO,1
820855,WHO,0
5459,WHO,1
9488,WHO,0
12175,WHO,0
13546,WHO,0
13643,WHO,0
14120,WHO,0
14370,WHO,0
14549,WHO,0
15803,WHO,0
17110,WHO,0
18519,WHO,0
19590,WHO,0
22303,ALL,1
52323,WHO,0
52561,WHO,0
52582,WHO,0
53388,WHO,1
53523,WHO,0
53577,WHO,0
53635,WHO,0
53751,WHO,1
53857,WHO,0
54054,WHO,0
54149,WHO,0
54175,WHO,0
54274,WHO,0
54431,WHO,0
54701,WHO,0
54744,WHO,1
54886,WHO,0
54972,WHO,0
54993,WHO,0
55001,WHO,0
55007,WHO,0
55133,WHO,0
55364,WHO,0
55376,WHO,0
55391,WHO,0
55461,WHO,0
55488,WHO,0
55812,WHO,0
56018,WHO,0
56277,WHO,0
56404,WHO,0
56562,WHO,0
56678,WHO,0
56872,WHO,0
56911,WHO,0
57050,WHO,0
57273,WHO,0
57787,WHO,0
58572,WHO,1
61902,WHO,0
64606,WHO,0
64782,WHO,0
64836,WHO,0
64990,WHO,0
65005,WHO,0
65029,WHO,0
65200,WHO,0
65413,WHO,0
65735,WHO,0
77938,WHO,0
78223,WHO,0
79794,WHO,0
96869,WHO,0
97383,WHO,0
98122,WHO,0
107217,WHO,0
107342,WHO,1
107400,WHO,1
115328,WHO,1
117600,WHO,1
117719,WHO,1
120059,WHO,1
122064,WHO,1
124947,WHO,0
126353,WHO,0
135389,WHO,0
135518,WHO,0
136325,WHO,0
136366,WHO,1
136662,WHO,0
137286,WHO,1
137541,WHO,1
137868,WHO,0
138030,WHO,0
139589,WHO,0
139592,WHO,0
139714,WHO,1
140521,WHO,0
140659,WHO,0
140683,WHO,0
141278,WHO,1
146948,WHO,1
147373,ALL,1
147483,ALL,1
147735,ALL,0
147882,ALL,1
148039,ALL,0
148165,ALL,1
148201,ALL,1
150462,WHO,0
150661,WHO,0
150930,WHO,0
151074,WHO,0
151108,WHO,0
151367,WHO,0
151592,WHO,0
151671,WHO,0
151737,WHO,0
155496,WHO,1
155500,WHO,1
155532,WHO,1
155572,WHO,1
166986,WHO,0
167404,WHO,0
167549,WHO,0
168193,WHO,0
168330,WHO,0
168926,WHO,0
169124,WHO,0
169546,WHO,0
169761,WHO,0
170048,WHO,0
170153,WHO,0
170259,WHO,0
170343,WHO,0
171400,WHO,0
171492,WHO,0
171921,WHO,0
172104,WHO,0
173528,WHO,0
174346,WHO,0
178400,WHO,0
178637,WHO,0
178999,WHO,1
179460,WHO,0
179567,WHO,0
179868,WHO,0
179887,WHO,0
179925,WHO,1
179940,WHO,1
180364,WHO,0
180416,WHO,0
181225,WHO,0
181291,WHO,0
181300,WHO,0
181395,WHO,0
182209,WHO,0
182615,WHO,0
373603,WHO,0
698632,WHO,1
705369,WHO,0
707393,WHO,0
810128,WHO,1
810172,WHO,1
812536,WHO,1
812645,WHO,1
9462,WHO,1
9506,WHO,0
10082,ALL,0
12391,WHO,1
12568,WHO,0
13101,WHO,1
13244,WHO,0
13668,WHO,1
18368,WHO,0
19900,WHO,0
34479,WHO,0
45456,WHO,1
45504,WHO,1
45510,WHO,1
45533,WHO,0
45555,WHO,1
50045,WHO,0
50409,WHO,0
52391,WHO,0
52712,WHO,0
52752,WHO,0
53336,WHO,1
53667,WHO,0
53924,WHO,0
54566,WHO,0
54672,WHO,0
54729,WHO,0
54784,WHO,0
54826,WHO,0
55089,WHO,0
55117,WHO,0
55124,WHO,0
55426,WHO,0
55713,WHO,0
55974,WHO,0
56226,WHO,0
56449,WHO,0
56703,WHO,0
56937,WHO,0
57236,WHO,0
57544,WHO,0
58578,WHO,1
58610,WHO,0
62176,WHO,0
64528,WHO,0
64633,WHO,0
64701,WHO,0
64970,WHO,0
65204,WHO,0
65383,WHO,1
65561,WHO,0
65754,WHO,0
65771,WHO,0
77898,WHO,0
78355,WHO,1
79810,WHO,0
79814,WHO,0
97703,WHO,0
101810,WHO,1
107469,WHO,1
117720,WHO,0
126405,WHO,0
136380,WHO,0
137171,WHO,0
137212,WHO,1
137993,WHO,1
138176,WHO,0
138504,WHO,1
139498,WHO,0
139523,WHO,1
139577,WHO,0
139769,WHO,0
140642,WHO,0
140692,WHO,0
140704,WHO,0
147507,ALL,0
147515,ALL,1
147551,ALL,0
147864,ALL,0
148137,ALL,1
150681,WHO,0
151009,WHO,0
151281,WHO,0
151717,WHO,0
151750,WHO,0
154986,ALL,0
155648,WHO,1
164384,WHO,0
166122,WHO,1
167323,WHO,0
167791,WHO,0
168791,WHO,0
168883,WHO,0
169460,WHO,1
169475,WHO,0
169524,WHO,0
169612,WHO,0
169679,WHO,0
169953,WHO,0
170069,WHO,0
170086,WHO,0
170254,WHO,0
171278,WHO,0
171280,WHO,1
171531,WHO,0
171782,WHO,0
171817,WHO,0
173371,WHO,0
173375,WHO,0
178556,WHO,0
179548,WHO,0
179711,WHO,1
179817,WHO,0
180384,WHO,0
180412,WHO,0
180542,WHO,0
181192,WHO,0
373612,WHO,0
374643,ALL,0
700012,WHO,0
700031,WHO,0
700033,WHO,0
705480,WHO,1
705573,WHO,1
739225,WHO,1
740984,WHO,0
808412,WHO,0
808746,WHO,1
810197,WHO,0
810322,WHO,0
812514,WHO,0
812618,WHO,1
834,WHO,1
7005,ALL,0
7006,ALL,1
15989,WHO,1
17253,WHO,0
17870,WHO,0
18154,WHO,0
18510,WHO,0
18826,WHO,0
19106,WHO,0
22418,ALL,1
52654,WHO,1
52775,WHO,0
52805,WHO,0
53434,WHO,0
53520,WHO,1
53734,WHO,1
53749,WHO,0
53875,WHO,0
53945,WHO,0
53960,WHO,0
54177,WHO,0
54361,WHO,0
54809,WHO,0
55013,WHO,0
55135,WHO,0
55291,WHO,0
55418,WHO,0
55835,WHO,0
56370,WHO,0
56794,WHO,0
57119,WHO,0
57296,WHO,0
57500,WHO,0
61727,WHO,1
61748,WHO,1
61824,WHO,1
61901,WHO,1
62149,WHO,0
64607,WHO,0
64987,WHO,1
65105,WHO,0
65568,WHO,1
65632,WHO,0
78319,WHO,1
79471,WHO,0
97311,WHO,0
97574,WHO,0
98034,WHO,0
107372,WHO,1
126331,WHO,0
126359,WHO,0
135095,WHO,0
135557,WHO,0
135790,WHO,1
136492,WHO,0
136712,WHO,0
137099,WHO,0
137652,WHO,0
139536,WHO,0
139723,WHO,0
139773,WHO,0
139792,WHO,0
139807,WHO,0
140531,WHO,0
140621,WHO,0
147468,ALL,1
147625,ALL,1
150351,WHO,0
150704,WHO,0
150716,WHO,0
151759,WHO,0
155038,ALL,0
155559,WHO,1
155593,WHO,0
164320,WHO,0
164395,WHO,1
166987,WHO,1
167000,WHO,0
167127,WHO,1
167423,WHO,0
168399,WHO,0
168491,WHO,0
169294,WHO,1
169484,WHO,0
169763,WHO,0
169776,WHO,0
169840,WHO,0
169857,WHO,0
170067,WHO,0
170189,WHO,0
170210,WHO,0
171726,WHO,0
173259,WHO,0
173534,WHO,0
173622,WHO,0
177955,WHO,1
178964,WHO,0
179703,WHO,0
179762,WHO,0
180483,WHO,0
180494,WHO,0
181157,WHO,0
181280,WHO,0
181301,WHO,0
181452,WHO,0
182405,WHO,0
373594,WHO,0
374627,ALL,0
374968,ALL,0
375005,ALL,0
699914,WHO,0
699999,WHO,0
700028,WHO,0
705470,WHO,1
705471,WHO,1
741014,WHO,0
790027,WHO,1
790041,WHO,0
808385,WHO,0
808402,WHO,0
808419,WHO,0
810010,WHO,0
810199,WHO,0
810287,WHO,0
810388,WHO,0
810464,WHO,1
811143,WHO,0
812548,WHO,1
820968,WHO,1
843111,WHO,0
888321,WHO,1
15470,WHO,0
16806,WHO,0
18558,WHO,0
21816,ALL,0
34607,WHO,0
34782,WHO,0
45412,WHO,0
52506,WHO,0
52577,WHO,0
53278,WHO,1
53660,WHO,0
54060,WHO,0
54167,WHO,0
54435,WHO,0
54585,WHO,0
54607,WHO,0
55024,WHO,0
55159,WHO,0
55193,WHO,0
55811,WHO,0
55864,WHO,0
55973,WHO,0
56166,WHO,1
56230,WHO,0
56330,WHO,0
56775,WHO,0
56913,WHO,0
56951,WHO,0
56999,WHO,0
57166,WHO,0
57316,WHO,0
57459,WHO,0
57632,WHO,0
57668,WHO,0
57739,WHO,1
57758,WHO,0
58583,WHO,1
61705,WHO,0
61814,WHO,1
61834,WHO,1
62040,WHO,1
64794,WHO,0
64837,WHO,0
65187,WHO,0
65365,WHO,0
65501,WHO,0
65774,WHO,0
78346,WHO,1
79751,WHO,0
97273,WHO,0
98093,WHO,0
107250,WHO,0
117577,WHO,1
136140,WHO,0
136335,WHO,0
136388,WHO,0
136628,WHO,0
136666,WHO,1
136718,WHO,0
136726,WHO,0
136922,WHO,0
137080,WHO,0
137270,WHO,0
137426,WHO,0
137899,WHO,0
137933,WHO,0
138136,WHO,0
138342,WHO,1
138649,WHO,1
139631,WHO,0
139863,WHO,0
140697,WHO,0
146879,WHO,0
147497,ALL,1
147763,ALL,0
151139,WHO,0
151252,WHO,0
151254,WHO,0
151266,WHO,0
151404,WHO,0
151534,WHO,0
151871,WHO,0
151926,WHO,0
155652,WHO,1
164431,WHO,1
165172,WHO,0
165193,WHO,0
165421,WHO,1
165499,WHO,0
166319,WHO,1
166598,WHO,0
167288,WHO,1
168102,WHO,1
168904,WHO,0
168968,WHO,0
169112,WHO,1
169579,WHO,0
169881,WHO,1
169974,WHO,0
170009,WHO,0
170038,WHO,0
170233,WHO,0
170257,WHO,0
171535,WHO,1
171780,WHO,0
172372,WHO,1
173540,WHO,0
174863,ALL,0
177948,WHO,0
177967,WHO,0
178092,WHO,0
179573,WHO,0
179741,WHO,1
179793,WHO,0
179861,WHO,0
179962,WHO,1
180264,WHO,0
180353,WHO,1
180357,WHO,0
180368,WHO,0
180519,WHO,0
181115,WHO,0
181180,WHO,0
181579,WHO,0
182226,WHO,0
182457,WHO,0
374615,ALL,0
374983,ALL,0
699922,WHO,0
705411,WHO,1
705517,WHO,1
705521,WHO,1
705530,WHO,1
739187,WHO,0
741002,WHO,1
808807,WHO,1
810044,WHO,0
810126,WHO,0
810401,WHO,0
810527,WHO,1
812518,WHO,0
812587,WHO,1
843086,WHO,0
888337,WHO,1
9513,WHO,0
14582,WHO,0
14771,WHO,0
17286,WHO,1
18192,WHO,0
18436,WHO,1
18915,WHO,0
19439,WHO,0
34667,WHO,0
34829,WHO,1
45461,WHO,1
50035,WHO,1
52331,WHO,0
52633,WHO,0
52780,WHO,0
53703,WHO,0
53963,WHO,1
54682,WHO,0
55022,WHO,0
55265,WHO,0
55672,WHO,0
55679,WHO,0
55733,WHO,0
56103,WHO,0
56412,WHO,0
56438,WHO,0
56460,WHO,0
56497,WHO,0
56543,WHO,0
56584,WHO,0
56725,WHO,0
56923,WHO,0
56970,WHO,0
57002,WHO,0
57224,WHO,0
57279,WHO,0
57314,WHO,0
57731,WHO,1
57796,WHO,1
61843,WHO,1
61928,WHO,0
62158,WHO,0
64452,WHO,0
64651,WHO,0
65077,WHO,0
65245,WHO,0
65250,WHO,0
65522,WHO,0
65624,WHO,0
79753,WHO,0
80004,WHO,0
97483,WHO,0
97933,WHO,0
107558,WHO,1
117567,WHO,0
117629,WHO,0
128658,WHO,0
135074,WHO,0
135303,WHO,0
135476,WHO,0
136525,WHO,0
136888,WHO,0
137021,WHO,0
137075,WHO,0
138070,WHO,0
139480,WHO,0
139530,WHO,0
139538,WHO,1
139665,WHO,0
140592,WHO,1
140603,WHO,1
140618,WHO,0
140731,WHO,0
147362,ALL,0
147447,ALL,1
147532,ALL,0
147979,ALL,1
147988,ALL,0
148059,ALL,0
148188,ALL,0
150128,WHO,0
150845,WHO,0
151168,WHO,0
151258,WHO,0
151402,WHO,0
151851,WHO,0
154939,ALL,1
155535,WHO,1
155637,WHO,1
166969,WHO,1
167281,WHO,1
168169,WHO,0
168558,WHO,0
168902,WHO,0
169557,WHO,0
170007,WHO,0
170191,WHO,0
170194,WHO,0
171303,WHO,0
171441,WHO,0
171626,WHO,0
171898,WHO,0
171899,WHO,0
171932,WHO,0
172377,WHO,0
173394,WHO,0
173502,WHO,0
179014,WHO,0
179046,WHO,1
179853,WHO,0
179944,WHO,0
180469,WHO,0
374647,ALL,0
374896,ALL,1
705542,WHO,0
729425,WHO,0
739127,WHO,1
739211,WHO,1
740971,WHO,1
790023,WHO,1
810174,WHO,0
810479,WHO,1
812560,WHO,0
812603,WHO,0
812664,WHO,1
888278,WHO,1
933858,WHO,1
6947,ALL,0
6965,ALL,0
9287,WHO,0
9503,WHO,0
13612,WHO,0
13964,WHO,0
14096,WHO,0
14437,WHO,0
15874,WHO,0
19414,WHO,0
34809,WHO,1
45442,WHO,0
52395,WHO,0
52599,WHO,0
52639,WHO,0
52795,WHO,1
53719,WHO,0
53735,WHO,0
53949,WHO,0
54107,WHO,0
54605,WHO,0
54721,WHO,0
55008,WHO,0
55151,WHO,0
55211,WHO,0
55469,WHO,1
55769,WHO,0
55987,WHO,0
56033,WHO,0
56037,WHO,0
56162,WHO,0
56882,WHO,0
56973,WHO,1
56979,WHO,0
57057,WHO,0
57167,WHO,0
57170,WHO,0
57293,WHO,0
57405,WHO,0
57418,WHO,0
57547,WHO,0
57721,WHO,1
60363,WHO,1
61707,WHO,0
61813,WHO,1
64765,WHO,0
64766,WHO,0
64835,WHO,0
64993,WHO,0
65042,WHO,0
65212,WHO,0
65284,WHO,0
65321,WHO,0
65346,WHO,1
65373,WHO,0
65488,WHO,0
65523,WHO,0
65740,WHO,1
65745,WHO,0
77971,WHO,0
78098,WHO,0
79813,WHO,0
96352,WHO,1
96484,WHO,0
96723,WHO,0
96861,WHO,0
97087,WHO,0
97599,WHO,0
97963,WHO,0
107215,WHO,1
120063,WHO,1
124747,WHO,1
135511,WHO,0
135708,WHO,1
136745,WHO,0
136782,WHO,0
136890,WHO,0
137483,WHO,0
137730,WHO,0
137751,WHO,0
137890,WHO,0
137906,WHO,0
138011,WHO,1
138431,WHO,1
139602,WHO,0
139901,WHO,1
140556,WHO,0
140652,WHO,0
147440,ALL,1
147467,ALL,1
147862,ALL,0
147950,ALL,1
148255,ALL,1
150256,WHO,0
150766,WHO,0
150815,WHO,0
151381,WHO,0
151604,WHO,0
151648,WHO,0
154969,ALL,0
155561,WHO,1
155625,WHO,1
165135,WHO,1
165972,WHO,1
166025,WHO,0
166095,WHO,1
166621,WHO,0
167080,WHO,0
168178,WHO,0
169085,WHO,0
169673,WHO,0
169852,WHO,0
169933,WHO,0
170166,WHO,0
171634,WHO,0
171717,WHO,0
171907,WHO,0
174364,WHO,0
178435,WHO,0
179826,WHO,1
179843,WHO,0
180381,WHO,0
181188,WHO,0
181410,WHO,0
181622,WHO,0
374945,ALL,0
374986,ALL,1
790028,WHO,1
809994,WHO,0
810342,WHO,0
810495,WHO,1
811261,WHO,1
888328,WHO,0
892575,WHO,0
857,WHO,1
7013,ALL,1
9278,WHO,0
12894,WHO,0
15106,WHO,0
15380,WHO,1
15837,WHO,0
16810,WHO,1
