Drug,Model,Num_Loci,Binned_MAE,Binned_MSE,MAE,MSE,Within_doubling,Spearman,Spearman_pval,Sensitivity,Specificity,Precision,Accuracy,Balanced_Acc,F1,CV,Addl_Data,Binned_MAE_exp,Binned_MSE_exp,Without_doubling
Ethionamide,LinReg,4,0.4089881280487569,0.5869507871869065,0.7556902047318099,1.0813810986244028,0.883893280632411,0.6219196078698268,5.3969594633802856e-217,0.5727002967359051,0.967990515708358,0.7813765182186235,0.9021739130434784,0.7703454062221315,0.660958904109589,0,– Lineage,1.3277542322352491,1.5020686879165355,0.11610671936758898
Ethionamide,LinReg,4,0.4218412029289625,0.6743928108590165,0.770617818341193,1.1839744624785062,0.8814229249011858,0.6205309587912646,9.262816770424004e-216,0.6112759643916914,0.9567279193835212,0.7383512544802867,0.8992094861660079,0.7840019418876063,0.6688311688311688,1,– Lineage,1.3396361409079656,1.5959249521136183,0.11857707509881421
Ethionamide,LinReg,4,0.420549026059851,0.6345144861087936,0.7676569473824979,1.1405363216797209,0.8824110671936759,0.6063082588168345,1.827964342366412e-203,0.6023738872403561,0.957320687611144,0.7381818181818182,0.8982213438735178,0.77984728742575,0.6633986928104576,2,– Lineage,1.338436807858095,1.5524152237755007,0.1175889328063241
Ethionamide,LinReg,4,0.4152026007392903,0.6525781269922577,0.7588303976021711,1.1561277141918238,0.8804347826086957,0.6207483653345965,5.941085607200422e-216,0.5816023738872403,0.962062833432128,0.7538461538461538,0.8987154150197628,0.7718326036596842,0.6566164154103852,3,– Lineage,1.3334859282137026,1.5719748400470017,0.11956521739130432
Ethionamide,LinReg,4,0.4108556562183936,0.5946614231693979,0.7588171872607811,1.093026347806879,0.8883399209486166,0.6250986807239168,7.624010849777675e-220,0.5845697329376854,0.965026674570243,0.76953125,0.9016798418972332,0.7747982037539642,0.6644182124789207,4,– Lineage,1.3294740856704008,1.5101181440481262,0.11166007905138342
Ethionamide,LinReg,4,0.4038393249587315,0.6173921006949703,0.7460054753840754,1.0980590926351546,0.8848814229249012,0.6569598579002416,2.4509351236513662e-250,0.5637982195845698,0.969768820391227,0.7883817427385892,0.9021739130434784,0.7667835199878984,0.6574394463667821,0,+ Lineage,1.3230240845895624,1.5340995459495905,0.11511857707509876
Ethionamide,LinReg,4,0.3913299089375388,0.5846236791120443,0.729633117051137,1.0544641757636175,0.892292490118577,0.6698083219664769,1.0263291040969898e-263,0.5845697329376854,0.969768820391227,0.7943548387096774,0.9056324110671936,0.7771692766644562,0.6735042735042734,1,+ Lineage,1.3116019110819166,1.499647761499193,0.10770750988142297
Ethionamide,LinReg,4,0.3934427961306415,0.587716352639872,0.7423800101289755,1.0860328668523758,0.8913043478260869,0.6659692019464375,1.1987835819819181e-259,0.5727002967359051,0.967990515708358,0.7813765182186235,0.9021739130434784,0.7703454062221315,0.660958904109589,2,+ Lineage,1.3135242142096761,1.502865971488072,0.10869565217391308
Ethionamide,LinReg,4,0.3896014379034193,0.56587217789906,0.7315438245778927,1.04139669508348,0.8937747035573123,0.6712940768312687,2.6344516637947347e-265,0.5964391691394659,0.967990515708358,0.788235294117647,0.9061264822134388,0.7822148424239119,0.6790540540540541,3,+ Lineage,1.310031441702767,1.480282139889658,0.10622529644268774
Ethionamide,LinReg,4,0.3940492397562155,0.6044488762984348,0.7388343987067765,1.084697719612293,0.8868577075098815,0.6670527696047158,8.647580674526542e-261,0.5875370919881305,0.9590989922940132,0.7415730337078652,0.8972332015810277,0.7733180421410718,0.6556291390728476,4,+ Lineage,1.3140764763373987,1.520397835356262,0.11314229249011853
Ethionamide,LinReg,7,0.3874710395435022,0.5827152378117546,0.7321482229521417,1.0565718846628365,0.8952569169960475,0.6650148257754328,1.203555908160964e-258,0.6053412462908012,0.969768820391227,0.8,0.9090909090909092,0.7875550333410142,0.6891891891891893,0,"+ Lineage
+ Tier 2 Loci",1.3080983725887863,1.497665292915507,0.10474308300395252
Ethionamide,LinReg,7,0.3846012897775334,0.5792372601880594,0.7272678512145623,1.0546258952477416,0.8913043478260869,0.6651893185595665,7.899396986762642e-259,0.6142433234421365,0.97036158861885,0.8054474708171206,0.9110671936758892,0.7923024560304932,0.696969696969697,1,"+ Lineage
+ Tier 2 Loci",1.3054989431876936,1.4940591442442748,0.10869565217391308
Ethionamide,LinReg,7,0.387913486468236,0.5789924636129176,0.7308135459037457,1.0554854075531588,0.8903162055335968,0.6690291656301388,6.945878141645255e-263,0.5875370919881305,0.97036158861885,0.7983870967741935,0.9066205533596838,0.7789493403034903,0.6769230769230768,2,"+ Lineage
+ Tier 2 Loci",1.3084996028161027,1.493805653711958,0.1096837944664032
Ethionamide,LinReg,7,0.3864175352333213,0.5684732200716969,0.7286269281479512,1.0430431157793143,0.8937747035573123,0.6684135123949798,3.1341080444292145e-262,0.5964391691394659,0.966804979253112,0.7821011673151751,0.9051383399209486,0.7816220741962889,0.6767676767676768,3,"+ Lineage
+ Tier 2 Loci",1.3071435039614625,1.4829533552831422,0.10622529644268774
Ethionamide,LinReg,7,0.384279177985546,0.5691061434823633,0.726339667691528,1.0429618981465625,0.8898221343873518,0.6671917598042646,6.167082486637798e-261,0.6112759643916914,0.97036158861885,0.8046875,0.9105731225296444,0.7908187765052708,0.6947723440134908,4,"+ Lineage
+ Tier 2 Loci",1.3052074958262982,1.4836040831114485,0.1101778656126482
Ethionamide,LinReg,7,0.3917403665277613,0.5650711663865469,0.7290303673489125,1.0483848010496817,0.8913043478260869,0.6583953697764108,8.460271467347395e-252,0.6053412462908012,0.967397747480735,0.7876447876447876,0.9071146245059288,0.7863694968857682,0.6845637583892618,0,"– Lineage
+ Tier 2 Loci",1.3119751247792393,1.479460487430038,0.10869565217391308
Ethionamide,LinReg,7,0.4027616634038264,0.6241899459662624,0.7448239200421537,1.1112977062246558,0.8903162055335968,0.6523619686039689,1.0429120381430464e-245,0.5934718100890207,0.966804979253112,0.78125,0.9046442687747036,0.7801383946710664,0.6745362563237772,1,"– Lineage
+ Tier 2 Loci",1.3220361836305454,1.541345137646595,0.1096837944664032
Ethionamide,LinReg,7,0.3976558083431267,0.6018498476172713,0.7421983520658542,1.0828365305819834,0.8942687747035574,0.6564891374097012,7.361603620919649e-250,0.5845697329376854,0.969768820391227,0.7943548387096774,0.9056324110671936,0.7771692766644562,0.6735042735042734,2,"– Lineage
+ Tier 2 Loci",1.3173656231087776,1.5176612900564126,0.10573122529644263
Ethionamide,LinReg,7,0.3937955805979861,0.5965448859504402,0.7361635930673059,1.0829528658970613,0.8927865612648221,0.6600381268463953,1.7557253133457307e-253,0.6023738872403561,0.966212211025489,0.7807692307692308,0.9056324110671936,0.7842930491329225,0.6800670016750419,3,"– Lineage
+ Tier 2 Loci",1.3138454516081506,1.5120909162944716,0.10721343873517786
Ethionamide,LinReg,7,0.4301368761225917,0.6395873618190931,0.7751251514576534,1.1416878197771867,0.8695652173913043,0.6434632777401557,5.635700693472947e-237,0.5459940652818991,0.960877296976882,0.736,0.891798418972332,0.7534356811293905,0.6269165247018739,4,"– Lineage
+ Tier 2 Loci",1.3473614021170248,1.557883511321068,0.13043478260869568
Isoniazid,CNN,4,0.4331087335622676,1.5582637637527226,1.0367260495263468,2.524482125144989,0.8831814415907208,0.8282645995248277,0.0,0.9425547996976568,0.9651695692025664,0.9704280155642024,0.9527754763877382,0.9538621844501116,0.9562883435582822,0,– Lineage,1.350139739108949,2.944992099489662,0.11681855840927924
Isoniazid,CNN,4,0.4258823862940126,1.512799356005903,1.0108436860674228,2.409604429034089,0.8860811930405965,0.830325238326697,0.0,0.946334089191232,0.9642529789184234,0.9697908597986056,0.9544324772162386,0.9552935340548278,0.9579188982402448,1,– Lineage,1.3433939029381374,2.853632112614254,0.11391880695940348
Isoniazid,CNN,4,0.4417779864686053,1.6036002140666186,1.0309381713458845,2.546571739346933,0.8889809444904723,0.8278600726289663,0.0,0.9402872260015116,0.9651695692025664,0.970358814352574,0.9515327257663628,0.9527283976020392,0.9550863723608446,2,– Lineage,1.3582772458238304,3.039007455256428,0.11101905550952773
Isoniazid,CNN,4,0.4304681119869897,1.5388101616540832,1.0212862374746177,2.450418073349665,0.8790389395194698,0.8272843807356771,0.0,0.943310657596372,0.9633363886342804,0.968944099378882,0.9523612261806133,0.9533235231153262,0.9559555725775566,3,– Lineage,1.3476707853501315,2.9055477448307157,0.12096106048053024
Isoniazid,CNN,4,0.425640481632638,1.4841874261659476,1.0016061631633149,2.347256505528769,0.8860811930405965,0.8345809761530827,0.0,0.946334089191232,0.9651695692025664,0.9705426356589149,0.9548467274233636,0.9557518291968992,0.9582854955989284,4,– Lineage,1.3431686675318566,2.797595588474807,0.11391880695940348
Isoniazid,CNN,4,0.4329411243681329,1.5342825557617847,1.0071640920263554,2.3970448697065647,0.8860811930405965,0.8306414461701668,0.0,0.944822373393802,0.9642529789184234,0.969743987587277,0.9536039768019884,0.9545376761561126,0.9571209800918836,0,+ Lineage,1.3499828919011494,2.896443565589977,0.11391880695940348
Isoniazid,CNN,4,0.4230751852642422,1.492317390399686,1.0037013531370125,2.385726503097973,0.8844241922120961,0.8343308233579604,0.0,0.9425547996976568,0.9670027497708524,0.9719407638347622,0.9536039768019884,0.9547787747342548,0.9570222563315426,1,+ Lineage,1.3407824639055848,2.8134052760152084,0.11557580778790388
Isoniazid,CNN,4,0.4206862602884617,1.5083107846278374,0.9900348167845971,2.3667953494798835,0.8864954432477217,0.8331280715524502,0.0,0.947845804988662,0.9633363886342804,0.9690880989180836,0.9548467274233636,0.9555910968114714,0.9583492548719909,2,+ Lineage,1.3385641307323368,2.844767573548507,0.11350455675227833
Isoniazid,CNN,4,0.4426966638695776,1.6403283424692816,1.0170923529794282,2.52397727957526,0.8802816901408451,0.8291536207590093,0.0,0.9372637944066516,0.9651695692025664,0.970266040688576,0.9498757249378624,0.951216681804609,0.9534794309880816,3,+ Lineage,1.3591424432155756,3.1173677185622086,0.11971830985915488
Isoniazid,CNN,4,0.4154482169350786,1.4320616160906208,0.9985368725606844,2.350717559244723,0.8873239436619719,0.8328353390803451,0.0,0.9508692365835224,0.9670027497708524,0.9721792890262752,0.9581607290803644,0.9589359931771874,0.96140619029423,4,+ Lineage,1.333712971083785,2.6983203088331456,0.11267605633802813
Isoniazid,LinReg,4,0.5061962375705067,1.5073885657865738,1.0064519992173382,2.7661244650450256,0.871996685998343,0.8158452360970582,0.0,0.9470899470899472,0.9624197983501376,0.9683153013910356,0.9540182270091137,0.9547548727200424,0.957585021016431,0,– Lineage,1.4203005368409818,2.8429496842192936,0.128003314001657
Isoniazid,LinReg,4,0.527708703361521,1.5522306457214574,1.0097586441707065,2.8841878465035213,0.8682684341342171,0.8132159929568964,0.0,0.9440665154950868,0.9660861594867094,0.9712286158631416,0.9540182270091137,0.9550763374908982,0.9574549635875814,1,– Lineage,1.4416377589105878,2.9327023322222527,0.13173156586578294
Isoniazid,LinReg,4,0.5146123400818692,1.5598725278290984,1.0131340216683282,3.0854914088335854,0.867854183927092,0.8141438429769255,0.0,0.946334089191232,0.9615032080659944,0.9675425038639875,0.9531897265948632,0.9539186486286132,0.9568207871608712,2,– Lineage,1.4286102129127136,2.94827792215213,0.13214581607290798
Isoniazid,LinReg,4,0.5179369132327731,1.4677500218733073,1.0012449534069494,2.821781111583378,0.8682684341342171,0.8219848759520045,0.0,0.9455782312925172,0.9670027497708524,0.972027972027972,0.9552609776304888,0.9562904905316848,0.9586206896551724,3,– Lineage,1.4319061248470661,2.7659019641470786,0.13173156586578294
Isoniazid,LinReg,4,0.5074710886028165,1.539923859652334,1.0065127616727385,3.01233057810778,0.867854183927092,0.8184753229083949,0.0,0.9470899470899472,0.9624197983501376,0.9683153013910356,0.9540182270091137,0.9547548727200424,0.957585021016431,4,– Lineage,1.4215561534463137,2.9077915676243156,0.13214581607290798
Isoniazid,LinReg,4,0.5145110284340975,1.5723020965544816,1.01998259976157,3.3490243311937014,0.8624689312344657,0.8161631277038941,0.0,0.944822373393802,0.9605866177818516,0.9667440061871616,0.951946975973488,0.9527044955878268,0.95565749235474,0,+ Lineage,1.4285098938786913,2.973788607198478,0.13753106876553434
Isoniazid,LinReg,4,0.5194897910627941,1.453940419300676,1.00324604389795,2.5818609807597714,0.8670256835128417,0.8215236116930646,0.0,0.946334089191232,0.9651695692025664,0.9705426356589149,0.9548467274233636,0.9557518291968992,0.9582854955989284,1,+ Lineage,1.4334482195659388,2.7395528190117755,0.1329743164871583
Isoniazid,LinReg,4,0.5206052854804128,1.4899234713177516,1.0068293204790484,2.761648344044956,0.8637116818558409,0.819715920147891,0.0,0.944822373393802,0.9642529789184234,0.969743987587277,0.9536039768019884,0.9545376761561126,0.9571209800918836,2,+ Lineage,1.4345569929221134,2.808740756072317,0.1362883181441591
Isoniazid,LinReg,4,0.5203733667549315,1.4714499200406357,1.0000121250929297,2.5554561703748715,0.867854183927092,0.822558200584328,0.0,0.9402872260015116,0.9651695692025664,0.970358814352574,0.9515327257663628,0.9527283976020392,0.9550863723608446,3,+ Lineage,1.4343264009536196,2.773004427868049,0.13214581607290798
Isoniazid,LinReg,4,0.5055451623758538,1.465122818293449,1.0032798029696746,2.7009369419581866,0.8699254349627175,0.8217593666128941,0.0,0.9417989417989416,0.9624197983501376,0.9681429681429682,0.9511184755592378,0.9521093700745396,0.9547892720306512,4,+ Lineage,1.4196597126929515,2.760869732815014,0.13007456503728254
Levofloxacin,CNN,1,0.1909350749835995,0.3607683335421185,0.6985652561023564,0.8438387777763162,0.925,0.5874467944750189,2.185972311978648e-145,0.9146757679180888,0.9779005524861878,0.9054054054054054,0.966025641025641,0.9462881602021382,0.9100169779286926,0,– Lineage,1.141503335361908,1.284109591460179,0.07499999999999996
Levofloxacin,CNN,1,0.1877979674176004,0.3634392322178705,0.701766067430331,0.8475840323455909,0.9237179487179488,0.6060890912661465,4.287102860105057e-157,0.9180887372013652,0.9826361483820047,0.9243986254295532,0.9705128205128204,0.950362442791685,0.9212328767123288,1,– Lineage,1.1390238590712263,1.286489098730231,0.07628205128205123
Levofloxacin,CNN,1,0.1922454653775894,0.3675952383551655,0.7017679979158064,0.8518477588082594,0.9256410256410256,0.5732339326151162,5.842377491966883e-137,0.9078498293515358,0.9826361483820047,0.9236111111111112,0.9685897435897436,0.9452429888667704,0.9156626506024096,2,– Lineage,1.142540626326475,1.2902004618105802,0.07435897435897443
Levofloxacin,CNN,1,0.1876775802461814,0.3568298604605658,0.6971032860812773,0.8361878341698291,0.9256410256410256,0.5826367411740363,1.7306566355264194e-142,0.9180887372013652,0.9834254143646408,0.9275862068965516,0.971153846153846,0.9507570757830032,0.9228130360205832,3,– Lineage,1.1389288160194206,1.2806088279941497,0.07435897435897443
Levofloxacin,CNN,1,0.1888009568320589,0.3560465266036061,0.6999447170691441,0.8380133770152381,0.925,0.5939408864076389,2.229573171945373e-149,0.924914675767918,0.978689818468824,0.9093959731543624,0.9685897435897436,0.951802247118371,0.9170896785109984,4,– Lineage,1.1398160057497762,1.2799136901189154,0.07499999999999996
Levofloxacin,CNN,1,0.1852424274765315,0.3580791987019499,0.6909280309385671,0.8372595469439791,0.9275641025641026,0.6541319445632064,3.689249570310872e-191,0.9112627986348124,0.9771112865035516,0.902027027027027,0.9647435897435898,0.944187042569182,0.9066213921901528,0,+ Lineage,1.1370080176486217,1.281718283893364,0.0724358974358974
Levofloxacin,CNN,1,0.1848792079110225,0.3481841203069692,0.6875361971545629,0.8249164093230471,0.9275641025641026,0.6393926595327304,4.649305625102404e-180,0.9112627986348124,0.978689818468824,0.9081632653061223,0.966025641025641,0.944976308551818,0.909710391822828,1,+ Lineage,1.1367217952915152,1.2729573828772602,0.0724358974358974
Levofloxacin,CNN,1,0.1842208719301349,0.3511741937183437,0.6856364952926021,0.8275223746366388,0.9282051282051282,0.6594196347772149,2.6979650229253055e-195,0.9215017064846416,0.9810576164167324,0.9183673469387756,0.9698717948717948,0.9512796614506872,0.919931856899489,2,+ Lineage,1.1362032004955913,1.2755984005357508,0.07179487179487176
Levofloxacin,CNN,1,0.1826548637382926,0.3239741899866756,0.6838598125310233,0.7922355473328013,0.928846153846154,0.6583425396099368,1.906879199616145e-194,0.9112627986348124,0.9810576164167324,0.9175257731958762,0.967948717948718,0.9461602075257723,0.9143835616438356,3,+ Lineage,1.1349705504035832,1.2517740640429655,0.07115384615384601
Levofloxacin,CNN,1,0.179671597981305,0.3269285303496934,0.6745622306228425,0.793763238838728,0.9282051282051282,0.6624893982932268,9.797676672760082e-198,0.9180887372013652,0.9810576164167324,0.9180887372013652,0.9692307692307692,0.9495731768090488,0.9180887372013652,4,+ Lineage,1.1326260352280524,1.2543400642461828,0.07179487179487176
Levofloxacin,LinReg,1,0.24406462597945,0.3779964856405402,0.6587255657529897,0.8389712184102122,0.908974358974359,0.6077532488553996,3.540237219389149e-158,0.8976109215017065,0.9818468823993686,0.9195804195804196,0.966025641025641,0.9397289019505376,0.9084628670120898,0,– Lineage,1.1843246628622695,1.2995358968232686,0.09102564102564104
Levofloxacin,LinReg,1,0.2449693633474929,0.376887108616471,0.6588859325159705,0.8392812318280302,0.910897435897436,0.6051237952160122,1.8092559219650282e-156,0.9010238907849828,0.9818468823993686,0.9198606271777005,0.9666666666666668,0.9414353865921756,0.9103448275862068,1,– Lineage,1.1850676049232065,1.2985369877879793,0.08910256410256401
Levofloxacin,LinReg,1,0.2464202471964133,0.3629163345158172,0.6600683568767227,0.8230167755213276,0.9121794871794872,0.6021632600251592,1.4523269011051522e-154,0.8976109215017065,0.9834254143646408,0.926056338028169,0.9673076923076924,0.9405181679331738,0.9116117850953206,2,– Lineage,1.186259998510498,1.28602290159202,0.08782051282051284
Levofloxacin,LinReg,1,0.2521268579880925,0.3997825788045017,0.6605987387907053,0.8668114927274588,0.921153846153846,0.6048350355442257,2.7806533175760355e-156,0.8976109215017065,0.9818468823993686,0.9195804195804196,0.966025641025641,0.9397289019505376,0.9084628670120898,3,– Lineage,1.1909615675083067,1.3193090694636787,0.07884615384615401
Levofloxacin,LinReg,1,0.2411776490151027,0.362092600098901,0.6569214442887829,0.8199471668454741,0.9076923076923076,0.6044445967526719,4.96834772727197e-156,0.9044368600682594,0.9818468823993686,0.9201388888888888,0.9673076923076924,0.943141871233814,0.9122203098106714,4,– Lineage,1.181957080521217,1.2852888317249376,0.09230769230769242
Levofloxacin,LinReg,1,0.2396984054113144,0.3297202636748377,0.6164480545104736,0.762937564256223,0.9333333333333332,0.6549517980699853,8.533637267051463e-192,0.8976109215017065,0.9826361483820047,0.9228070175438596,0.9666666666666668,0.9401235349418556,0.9100346020761246,0,+ Lineage,1.1807458013802847,1.2567696652112474,0.06666666666666676
Levofloxacin,LinReg,1,0.23591598419122,0.3324098650108416,0.6172430342215265,0.7653975664204274,0.932051282051282,0.6551527837493909,5.956130709359618e-192,0.8907849829351536,0.9834254143646408,0.925531914893617,0.966025641025641,0.9371051986498972,0.9078260869565218,1,+ Lineage,1.1776542065273037,1.2591148331630393,0.06794871794871804
Levofloxacin,LinReg,1,0.2423052155510286,0.344835521557593,0.6131077864688254,0.7787826010489705,0.9301282051282052,0.6559422956614003,1.4465581279710209e-192,0.9044368600682594,0.9802683504340964,0.913793103448276,0.966025641025641,0.942352605251178,0.9090909090909092,2,+ Lineage,1.1828812232966996,1.2700061837137155,0.06987179487179485
Levofloxacin,LinReg,1,0.2333511629616723,0.3225485479739071,0.6098157355787207,0.7536728273631668,0.9307692307692308,0.6533669010613571,1.4402806215301775e-190,0.9044368600682594,0.9834254143646408,0.9265734265734266,0.9685897435897436,0.9439311372164502,0.915371329879102,3,+ Lineage,1.1755624344487339,1.250537697248689,0.0692307692307692
Levofloxacin,LinReg,1,0.235652010038944,0.3298487496439166,0.6126139829888474,0.7605630543437364,0.9301282051282052,0.6551942593991918,5.529958610473192e-192,0.8873720136518771,0.9826361483820047,0.9219858156028368,0.9647435897435898,0.9350040810169408,0.9043478260869564,4,+ Lineage,1.1774387473877466,1.2568815977087868,0.06987179487179485
Moxifloxacin,CNN,1,0.5193008157298563,0.9836209251152052,0.9925323188307982,1.8434972226024704,0.7978779840848806,0.5430757760563744,4.354568887755968e-145,0.8653295128939829,0.9615885416666666,0.8365650969529086,0.9437665782493369,0.9134590272803248,0.8507042253521127,0,– Lineage,1.4332604677498957,1.9774221875460698,0.20212201591511936
Moxifloxacin,CNN,1,0.520281639868464,1.004251773499463,0.9962993172054688,1.8643332971951505,0.8,0.5511956065894504,2.7987001825755506e-150,0.8481375358166189,0.9596354166666666,0.8268156424581006,0.9389920424403184,0.9038864762416428,0.8373408769448374,1,– Lineage,1.434235209046259,2.0059029035924243,0.19999999999999996
Moxifloxacin,CNN,1,0.521076967021666,1.0257270078461382,0.9997929354605488,1.8939074587158675,0.7962864721485411,0.5411405293417808,7.169692893723212e-144,0.8653295128939829,0.9602864583333334,0.8319559228650137,0.9427055702917772,0.9128079856136582,0.8483146067415731,2,– Lineage,1.4350260904517715,2.035985106357082,0.2037135278514589
Moxifloxacin,CNN,1,0.5187591632338384,0.9882036701747802,0.99297870348514,1.850177653497903,0.7888594164456233,0.5426482391200584,8.098264622331737e-145,0.8653295128939829,0.9615885416666666,0.8365650969529086,0.9437665782493369,0.9134590272803248,0.8507042253521127,3,– Lineage,1.4327224584190006,1.9837134893024961,0.2111405835543767
Moxifloxacin,CNN,1,0.5285884808317322,1.027526210798527,1.016696373252482,1.9116401600828692,0.7819628647214855,0.5474525899550242,7.211838412510433e-148,0.8051575931232091,0.966796875,0.8463855421686747,0.9368700265251988,0.8859772340616046,0.8252569750367108,4,– Lineage,1.4425171597428779,2.038525792670254,0.21803713527851454
Moxifloxacin,CNN,1,0.4315309880084678,0.8592620883298516,0.9431612475517236,1.6254413534835008,0.8509283819628647,0.6300487124035932,4.5674119990160183e-209,0.8567335243553008,0.9661458333333334,0.8518518518518519,0.9458885941644564,0.9114396788443172,0.8542857142857142,0,+ Lineage,1.3486640200253956,1.8141101896881735,0.1490716180371353
Moxifloxacin,CNN,1,0.4282746235892087,0.8591952086299375,0.9299926340543831,1.6116199386152208,0.8583554376657825,0.6332579893894672,7.928335640792205e-212,0.8624641833810889,0.962890625,0.840782122905028,0.9442970822281168,0.9126774041905444,0.8514851485148516,1,+ Lineage,1.3456233296898323,1.814026094068869,0.14164456233421752
Moxifloxacin,CNN,1,0.4348819660837838,0.8486145447773865,0.9406244109488964,1.6146454380583537,0.8647214854111406,0.6312485290454393,4.2800751260271554e-210,0.8653295128939829,0.9654947916666666,0.8507042253521127,0.946949602122016,0.9154121522803248,0.8579545454545454,2,+ Lineage,1.3518002311351416,1.800770770523606,0.13527851458885942
Moxifloxacin,CNN,1,0.4310526881453515,0.8429466059216498,0.9393021528630392,1.6092706588662105,0.8525198938992042,0.6308531334780738,9.349719500437537e-210,0.8653295128939829,0.96484375,0.848314606741573,0.946419098143236,0.9150866314469914,0.8567375886524823,3,+ Lineage,1.3482169685837122,1.7937099329718953,0.14748010610079576
Moxifloxacin,CNN,1,0.4323195206966648,0.8550364367377332,0.930877090973005,1.6105789189812774,0.8572944297082228,0.636494454413018,1.207834256520028e-214,0.839541547277937,0.9680989583333334,0.8567251461988304,0.9442970822281168,0.9038202528056352,0.8480463096960926,4,+ Lineage,1.349401359738077,1.8088044377500183,0.14270557029177722
Moxifloxacin,LinReg,1,0.5468411126065184,0.921727035045226,0.9517125455674402,1.7720144537755185,0.8206896551724138,0.5544988993714546,1.965830872030653e-152,0.8538681948424068,0.962890625,0.8394366197183099,0.9427055702917772,0.9083794099212036,0.8465909090909092,0,– Lineage,1.4608834791568153,1.8943816810131069,0.17931034482758623
Moxifloxacin,LinReg,1,0.5480909158695286,0.9275120668964104,0.9574091400654556,1.7857664020787518,0.8244031830238727,0.5527054419486269,2.9220892523835954e-151,0.8538681948424068,0.962890625,0.8394366197183099,0.9427055702917772,0.9083794099212036,0.8465909090909092,1,– Lineage,1.4621495873544605,1.9019931717968332,0.17559681697612728
Moxifloxacin,LinReg,1,0.5520735116199333,0.9244943785940756,0.9570525963655756,1.7801758689801837,0.8217506631299735,0.551810406091253,1.1168536673189572e-150,0.8538681948424068,0.9622395833333334,0.8370786516853933,0.9421750663129972,0.90805388908787,0.8453900709219858,2,– Lineage,1.466191464151297,1.8980189265295142,0.17824933687002653
Moxifloxacin,LinReg,1,0.546859933322387,0.918495212187629,0.9532809860945612,1.7723292228641128,0.8222811671087533,0.5587651115812049,2.994938889774807e-155,0.8510028653295129,0.9635416666666666,0.8413597733711048,0.9427055702917772,0.9072722659980896,0.8461538461538461,3,– Lineage,1.4609025372747422,1.8901427714829138,0.17771883289124668
Moxifloxacin,LinReg,1,0.544348503556234,0.9088420347857809,0.947661113796788,1.760038695569529,0.8206896551724138,0.5600280299558545,4.310691668807411e-156,0.8510028653295129,0.9635416666666666,0.8413597733711048,0.9427055702917772,0.9072722659980896,0.8461538461538461,4,– Lineage,1.4583616243127304,1.8775379058496735,0.17931034482758623
Moxifloxacin,LinReg,1,0.4702414442645931,0.8262596175098755,0.917256678139432,1.599054279710309,0.8546419098143236,0.6294898007013107,1.371201189583782e-208,0.8452722063037249,0.9654947916666666,0.8477011494252874,0.943236074270557,0.9053834989851958,0.8464849354375896,0,+ Lineage,1.3853412944589887,1.773082441444145,0.14535809018567636
Moxifloxacin,LinReg,1,0.4719347357924552,0.8351230623357931,0.9163084784660608,1.6058176644313489,0.8541114058355438,0.6260768334771041,1.0749476943942687e-205,0.8424068767908309,0.9654947916666666,0.8472622478386167,0.9427055702917772,0.9039508342287488,0.8448275862068966,1,+ Lineage,1.386968224457723,1.7840092088905193,0.1458885941644562
Moxifloxacin,LinReg,1,0.4717395778824528,0.8291242599720804,0.9177563990119014,1.5956482697643366,0.8557029177718833,0.6292272346795812,2.296419577961649e-208,0.8424068767908309,0.96484375,0.8448275862068966,0.9421750663129972,0.9036253133954156,0.8436154949784792,2,+ Lineage,1.3867806175793753,1.7766066050202882,0.14429708222811666
Moxifloxacin,LinReg,1,0.466618160928048,0.8206237801084635,0.9181303452379936,1.5883332252603162,0.8562334217506631,0.6274000486460872,8.195124790714309e-207,0.8481375358166189,0.9661458333333334,0.8505747126436781,0.9442970822281168,0.907141684574976,0.8493543758967002,3,+ Lineage,1.3818664186046867,1.7661694687240654,0.14376657824933692
Moxifloxacin,LinReg,1,0.4690961717936777,0.8125019738379945,0.9090485904794078,1.572999820771841,0.8610079575596817,0.6317182774393398,1.6890751553916277e-210,0.830945558739255,0.9674479166666666,0.8529411764705882,0.9421750663129972,0.8991967377029608,0.841799709724238,4,+ Lineage,1.3842419882185555,1.7562545632093218,0.13899204244031826
Pyrazinamide,CNN,4,1.034767726495173,13.671151912769757,2.17112518540363,48.44823827050031,0.7365853658536585,0.6704421299331147,4.038270727473098e-28,0.5660377358490566,0.9494949494949496,0.9230769230769232,0.751219512195122,0.757766342672003,0.7017543859649122,0,"– Lineage
– AA Properties",2.0487837658881354,13044.480894627526,0.2634146341463415
Pyrazinamide,CNN,4,0.8603339625628693,4.452046890235713,1.61590784150382,10.953761219917126,0.7658536585365854,0.6994789256518738,1.9145027937420808e-31,0.6981132075471698,0.9292929292929292,0.9135802469135802,0.8097560975609757,0.8137030684200495,0.7914438502673796,1,"– Lineage
– AA Properties",1.815458513790289,21.887676240513947,0.23414634146341462
Pyrazinamide,CNN,4,0.7982334017029958,4.737885464671791,1.584281987385826,13.743622775343155,0.775609756097561,0.6993399558883377,1.990285934675981e-31,0.7452830188679245,0.9292929292929292,0.9186046511627908,0.8341463414634146,0.8372879740804269,0.8229166666666665,2,"– Lineage
– AA Properties",1.738970431072826,26.68367490562977,0.224390243902439
